Municípios;Código municipal;UF;% do total geral
Maurilândia do Tocantins;1712801;TO;68,34
Mauriti;2308104;CE;64,67
Maxaranguape;2407500;RN;72,79
Maximiliano de Almeida;4312203;RS;68,88
Mazagão;1600402;AP;23,81
Medeiros;3141306;MG;60,71
Medeiros Neto;2921104;BA;84,23
Medianeira;4115804;PR;91,33
Medicilândia;1504455;PA;27,08
Medina;3141405;MG;75,68
Meleiro;4210803;SC;49,52
Melgaço;1504505;PA;8,64
Mendes;3302809;RJ;71,37
Mendes Pimentel;3141504;MG;59,2
Mendonça;3529500;SP;87,78
Mercedes;4115853;PR;88,51
Mercês;3141603;MG;76,06
Meridiano;3529609;SP;81,69
Meruoca;2308203;CE;58
Mesópolis;3529658;SP;83,18
Mesquita;3141702;MG;46,11
Mesquita;3302858;RJ;91,05
Messias;2705200;AL;84,43
Messias Targino;2407609;RN;64,11
Miguel Alves;2206209;PI;51,92
Miguel Calmon;2921203;BA;87,45
Miguel Leão;2206308;PI;66,01
Miguel Pereira;3302908;RJ;70,18
Miguelópolis;3529708;SP;87,15
Milagres;2308302;CE;60,43
Milagres;2921302;BA;90,77
Milagres do Maranhão;2106672;MA;34,74
Milhã;2308351;CE;56,46
Milton Brandão;2206357;PI;58,98
Mimoso de Goiás;5213053;GO;49,59
Mimoso do Sul;3203403;ES;64,89
Minaçu;5213087;GO;85,39
Minador do Negrão;2705309;AL;39,48
Minas do Leão;4312252;RS;96,94
Minas Novas;3141801;MG;63,81
Minduri;3141900;MG;92,17
Mineiros;5213103;GO;93,18
Mineiros do Tietê;3529807;SP;95,82
Ministro Andreazza;1101203;RO;28,24
Mira Estrela;3530003;SP;74,74
Mirabela;3142007;MG;85,04
Miracatu;3529906;SP;62,23
Miracema;3303005;RJ;87,85
Miracema do Tocantins;1713205;TO;81,71
Mirador;2106706;MA;54,34
Mirador;4115903;PR;83,62
Miradouro;3142106;MG;67,23
Miraguaí;4312302;RS;80,58
Miraí;3142205;MG;88,54
Miraíma;2308377;CE;71,31
Miranda;5005608;MS;83,41
Miranda do Norte;2106755;MA;63,88
Mirandiba;2609303;PE;62,95
Mirandópolis;3530102;SP;85,67
Mirangaba;2921401;BA;68,9
Miranorte;1713304;TO;89,31
Mirante;2921450;BA;28,54
Mirante da Serra;1101302;RO;26,34
Mirante do Paranapanema;3530201;SP;63,62
Miraselva;4116000;PR;86,95
Mirassol;3530300;SP;96,42
Mirassol d'Oeste;5105622;MT;66,24
Mirassolândia;3530409;SP;87,1
Miravânia;3142254;MG;70,24
Mirim Doce;4210852;SC;41,91
Mirinzal;2106805;MA;64,22
Missal;4116059;PR;80,6
Missão Velha;2308401;CE;78,45
Mocajuba;1504604;PA;40,5
Mococa;3530508;SP;93,06
Modelo;4210902;SC;76,36
Moeda;3142304;MG;55,14
Moema;3142403;MG;93,13
Mogeiro;2509404;PB;33,34
Mogi das Cruzes;3530607;SP;90,63
Mogi Guaçu;3530706;SP;97,24
Mogi Mirim;3530805;SP;94,81
Moiporá;5213400;GO;71,75
Moita Bonita;2804102;SE;59,11
Moju;1504703;PA;36,24
Mojuí dos Campos;1504752;PA;45,63
Mombaça;2308500;CE;57,36
Mombuca;3530904;SP;86,2
Monção;2106904;MA;64,61
Monções;3531001;SP;91,24
Mondaí;4211009;SC;82,77
Mongaguá;3531100;SP;95,17
Monjolos;3142502;MG;66,67
Monsenhor Gil;2206407;PI;81,05
Monsenhor Hipólito;2206506;PI;51,74
Monsenhor Paulo;3142601;MG;77,33
Monsenhor Tabosa;2308609;CE;66,83
Montadas;2509503;PB;28,7
Montalvânia;3142700;MG;73
Montanha;3203502;ES;76,94
Montanhas;2407708;RN;89,92
Montauri;4312351;RS;73,64
Monte Alegre;1504802;PA;30,6
Monte Alegre;2407807;RN;86,26
Monte Alegre de Goiás;5213509;GO;54,12
Monte Alegre de Minas;3142809;MG;81,05
Monte Alegre de Sergipe;2804201;SE;76,05
Monte Alegre do Piauí;2206605;PI;76,41
Monte Alegre do Sul;3531209;SP;70,13
Monte Alegre dos Campos;4312377;RS;32,16
Monte Alto;3531308;SP;96,31
Monte Aprazível;3531407;SP;92,36
Monte Azul;3142908;MG;72,78
Monte Azul Paulista;3531506;SP;93,77
Monte Belo;3143005;MG;75,84
Monte Belo do Sul;4312385;RS;87,79
Monte Carlo;4211058;SC;90,97
Monte Carmelo;3143104;MG;90,1
Monte Castelo;3531605;SP;83,95
Monte Castelo;4211108;SC;56,24
Monte das Gameleiras;2407906;RN;76,88
Monte do Carmo;1713601;TO;50,23
Monte Formoso;3143153;MG;46,49
Monte Horebe;2509602;PB;62,49
Monte Mor;3531803;SP;91,84
Monte Negro;1101401;RO;33,91
Monte Santo;2921500;BA;41,73
Monte Santo de Minas;3143203;MG;83,43
Monte Santo do Tocantins;1713700;TO;50,68
Monte Sião;3143401;MG;83,46
Monteiro;2509701;PB;63,43
Monteiro Lobato;3531704;SP;47,51
Monteirópolis;2705408;AL;76,8
Montenegro;4312401;RS;80,46
Montes Altos;2107001;MA;68,63
Montes Claros;3143302;MG;92,08
Montes Claros de Goiás;5213707;GO;72,08
Montezuma;3143450;MG;67,09
Montividiu;5213756;GO;79,32
Montividiu do Norte;5213772;GO;46,36
Morada Nova;2308708;CE;88,09
Morada Nova de Minas;3143500;MG;76,43
Moraújo;2308807;CE;69,89
Moreilândia;2614303;PE;46,66
Moreira Sales;4116109;PR;90,19
Moreno;2609402;PE;73,13
Mormaço;4312427;RS;87,15
Morpará;2921609;BA;67,5
Morretes;4116208;PR;68,49
Morrinhos;2308906;CE;67,28
Morrinhos;5213806;GO;88,88
Morrinhos do Sul;4312443;RS;91,01
Morro Agudo;3531902;SP;90,12
Morro Agudo de Goiás;5213855;GO;77,97
Morro Cabeça no Tempo;2206654;PI;12,15
Morro da Fumaça;4211207;SC;89,58
Morro da Garça;3143609;MG;68,38
Morro do Chapéu;2921708;BA;69,28
Morro do Chapéu do Piauí;2206670;PI;77,05
Morro do Pilar;3143708;MG;80,84
Morro Grande;4211256;SC;59,56
Morro Redondo;4312450;RS;43,23
Morro Reuter;4312476;RS;76,62
Morros;2107100;MA;32,54
Mortugaba;2921807;BA;65,69
Morungaba;3532009;SP;85
Mossâmedes;5213905;GO;68,24
Mossoró;2408003;RN;91,56
Mostardas;4312500;RS;20,86
Motuca;3532058;SP;82,08
Mozarlândia;5214002;GO;61,17
Muaná;1504901;PA;44,47
Mucajaí;1400308;RR;64,97
Mucambo;2309003;CE;79,84
Mucugê;2921906;BA;63,87
Muçum;4312609;RS;92,38
Mucuri;2922003;BA;50,08
Mucurici;3203601;ES;69,61
Muitos Capões;4312617;RS;37,14
Muliterno;4312625;RS;46,61
Mulungu;2309102;CE;48,35
Mulungu;2509800;PB;64,79
Mulungu do Morro;2922052;BA;70,84
Mundo Novo;2922102;BA;73,57
Mundo Novo;5005681;MS;90,47
Mundo Novo;5214051;GO;49,82
Munhoz;3143807;MG;57,73
Munhoz de Melo;4116307;PR;86,75
Muniz Ferreira;2922201;BA;61,42
Muniz Freire;3203700;ES;46,2
Muquém do São Francisco;2922250;BA;73,34
Muqui;3203809;ES;71,54
Muriaé;3143906;MG;93,67
Muribeca;2804300;SE;92,79
Murici;2705507;AL;85,92
Murici dos Portelas;2206696;PI;55,39
Muricilândia;1713957;TO;57,56
Muritiba;2922300;BA;89,97
Murutinga do Sul;3532108;SP;74,46
Mutuípe;2922409;BA;54,91
Mutum;3144003;MG;46,96
Mutunópolis;5214101;GO;63,57
Muzambinho;3144102;MG;76,54
Nacip Raydan;3144201;MG;71,89
Nantes;3532157;SP;91,92
Nanuque;3144300;MG;94,45
Não-Me-Toque;4312658;RS;93,68
Naque;3144359;MG;92,84
Narandiba;3532207;SP;89,48
Natal;2408102;RN;98,29
Natalândia;3144375;MG;81,76
Natércia;3144409;MG;71,61
Natividade;1714203;TO;81,31
Natividade;3303104;RJ;81,66
Natividade da Serra;3532306;SP;49,65
Natuba;2509909;PB;43,8
Navegantes;4211306;SC;93,5
Naviraí;5005707;MS;94,93
Nazaré;1714302;TO;83,74
Nazaré;2922508;BA;80,25
Nazaré da Mata;2609501;PE;79,89
Nazaré do Piauí;2206704;PI;83,61
Nazaré Paulista;3532405;SP;53,3
Nazareno;3144508;MG;85,48
Nazarezinho;2510006;PB;51,19
Nazária;2206720;PI;73,48
Nazário;5214408;GO;90,25
Neópolis;2804409;SE;76,24
Nepomuceno;3144607;MG;83,75
Nerópolis;5214507;GO;71,34
Neves Paulista;3532504;SP;88,78
Nhamundá;1303007;AM;63,5
Nhandeara;3532603;SP;84,14
Nicolau Vergueiro;4312674;RS;93,63
Nilo Peçanha;2922607;BA;62,37
Nilópolis;3303203;RJ;92
Nina Rodrigues;2107209;MA;44,55
Ninheira;3144656;MG;73,44
Nioaque;5005806;MS;73,09
Nipoã;3532702;SP;89,1
Niquelândia;5214606;GO;76,47
Nísia Floresta;2408201;RN;63,89
Niterói;3303302;RJ;97,96
Nobres;5105903;MT;86,74
Nonoai;4312708;RS;82,44
Nordestina;2922656;BA;57,65
Normandia;1400407;RR;59,36
Nortelândia;5106000;MT;82,11
Nossa Senhora Aparecida;2804458;SE;94,55
Nossa Senhora da Glória;2804508;SE;92,01
Nossa Senhora das Dores;2804607;SE;76,84
Nossa Senhora das Graças;4116406;PR;84,38
Nossa Senhora de Lourdes;2804706;SE;91,27
Nossa Senhora de Nazaré;2206753;PI;57,77
Nossa Senhora do Livramento;5106109;MT;37,28
Nossa Senhora do Socorro;2804805;SE;97,46
Nossa Senhora dos Remédios;2206803;PI;55,59
Nova Aliança;3532801;SP;89,56
Nova Aliança do Ivaí;4116505;PR;76,67
Nova Alvorada;4312757;RS;88,65
Nova Alvorada do Sul;5006002;MS;83,96
Nova América;5214705;GO;72,03
Nova América da Colina;4116604;PR;86,34
Nova Andradina;5006200;MS;88,33
Nova Araçá;4312807;RS;80,78
Nova Aurora;4116703;PR;81,25
Nova Aurora;5214804;GO;89,3
Nova Bandeirantes;5106158;MT;42,01
Nova Bassano;4312906;RS;83,96
Nova Belém;3144672;MG;40,56
Nova Boa Vista;4312955;RS;72,24
Nova Brasilândia;5106208;MT;73,31
Nova Brasilândia D'Oeste;1100148;RO;36,12
Nova Bréscia;4313003;RS;78,73
Nova Campina;3532827;SP;72,36
Nova Canaã;2922706;BA;56,98
Nova Canaã do Norte;5106216;MT;60,57
Nova Canaã Paulista;3532843;SP;66,91
Nova Candelária;4313011;RS;89,17
Nova Cantu;4116802;PR;68,21
Nova Castilho;3532868;SP;74,62
Nova Colinas;2107258;MA;57,64
Nova Crixás;5214838;GO;58,83
Nova Cruz;2408300;RN;81,38
Nova Era;3144706;MG;88,19
Nova Erechim;4211405;SC;80,04
Nova Esperança;4116901;PR;87,97
Nova Esperança do Piriá;1504950;PA;13,91
Nova Esperança do Sudoeste;4116950;PR;47,4
Nova Esperança do Sul;4313037;RS;87,78
Nova Europa;3532900;SP;96,26
Nova Fátima;2922730;BA;91,19
Nova Fátima;4117008;PR;89,32
Nova Floresta;2510105;PB;2,54
Nova Friburgo;3303401;RJ;78,1
Nova Glória;5214861;GO;79,81
Nova Granada;3533007;SP;91,57
Nova Guarita;5108808;MT;62,63
Nova Guataporanga;3533106;SP;90,89
Nova Hartz;4313060;RS;17,1
Nova Ibiá;2922755;BA;44,94
Nova Iguaçu;3303500;RJ;67,86
Nova Iguaçu de Goiás;5214879;GO;73,33
Nova Independência;3533205;SP;88,17
Nova Iorque;2107308;MA;51,12
Nova Ipixuna;1504976;PA;17,33
Nova Itaberaba;4211454;SC;49,05
Nova Itarana;2922805;BA;78,98
Nova Lacerda;5106182;MT;53,56
Nova Laranjeiras;4117057;PR;44,28
Nova Lima;3144805;MG;91,19
Nova Londrina;4117107;PR;91,86
Nova Luzitânia;3533304;SP;91,53
Nova Mamoré;1100338;RO;9,27
Nova Marilândia;5108857;MT;74,94
Nova Maringá;5108907;MT;72,83
Nova Módica;3144904;MG;68,67
Nova Monte Verde;5108956;MT;15,57
Nova Mutum;5106224;MT;88,13
Nova Nazaré;5106174;MT;48,9
Nova Odessa;3533403;SP;98,09
Nova Olímpia;4117206;PR;91,56
Nova Olímpia;5106232;MT;88,13
Nova Olinda;1714880;TO;74,21
Nova Olinda;2309201;CE;74,58
Nova Olinda;2510204;PB;64,47
Nova Olinda do Maranhão;2107357;MA;35,05
Nova Olinda do Norte;1303106;AM;52,95
Nova Pádua;4313086;RS;58,02
Nova Palma;4313102;RS;65,12
Nova Palmeira;2510303;PB;43,07
Nova Petrópolis;4313201;RS;78,85
Nova Ponte;3145000;MG;92,82
Nova Porteirinha;3145059;MG;95,56
Nova Prata;4313300;RS;85,67
Nova Prata do Iguaçu;4117255;PR;75,79
Nova Ramada;4313334;RS;87,04
Nova Redenção;2922854;BA;91,16
Nova Resende;3145109;MG;56,88
Nova Roma;5214903;GO;81,42
Nova Roma do Sul;4313359;RS;67,42
Nova Rosalândia;1715002;TO;60,67
Nova Russas;2309300;CE;87,84
Nova Santa Bárbara;4117214;PR;87,94
Nova Santa Helena;5106190;MT;67,2
Nova Santa Rita;2207959;PI;62,32
Nova Santa Rita;4313375;RS;49,59
Nova Santa Rosa;4117222;PR;85,6
Nova Serrana;3145208;MG;94,1
Nova Soure;2922904;BA;76,32
Nova Tebas;4117271;PR;62,78
Nova Timboteua;1505007;PA;79,71
Nova Trento;4211504;SC;69,71
Nova Ubiratã;5106240;MT;73,16
Nova União;1101435;RO;17,76
Nova União;3136603;MG;73,3
Nova Venécia;3203908;ES;72,56
Nova Veneza;4211603;SC;83,16
Nova Veneza;5215009;GO;76,33
Nova Viçosa;2923001;BA;58,5
Nova Xavantina;5106257;MT;81,36
Novais;3533254;SP;93,53
Novo Acordo;1715101;TO;82,33
Novo Airão;1303205;AM;69,27
Novo Alegre;1715150;TO;76,46
Novo Aripuanã;1303304;AM;39,52
Novo Barreiro;4313490;RS;69,03
Novo Brasil;5215207;GO;71,9
Novo Cabrais;4313391;RS;81,41
Novo Cruzeiro;3145307;MG;45,67
Novo Gama;5215231;GO;92,63
Novo Hamburgo;4313409;RS;76,03
Novo Horizonte;2923035;BA;90,52
Novo Horizonte;3533502;SP;93,94
Novo Horizonte;4211652;SC;44,27
Novo Horizonte do Norte;5106273;MT;57,61
Novo Horizonte do Oeste;1100502;RO;27,2
Novo Horizonte do Sul;5006259;MS;68,37
Novo Itacolomi;4117297;PR;70,58
Novo Jardim;1715259;TO;81,39
Novo Lino;2705606;AL;53,16
Novo Machado;4313425;RS;88,27
Novo Mundo;5106265;MT;38,25
Novo Oriente;2309409;CE;90,99
Novo Oriente de Minas;3145356;MG;62,07
Novo Oriente do Piauí;2206902;PI;94,24
Novo Planalto;5215256;GO;67,93
Novo Progresso;1505031;PA;51,8
Novo Repartimento;1505064;PA;10,47
Novo Santo Antônio;2206951;PI;61,59
Novo Santo Antônio;5106315;MT;22,28
Novo São Joaquim;5106281;MT;65,02
Novo Tiradentes;4313441;RS;92,43
Novo Triunfo;2923050;BA;85,38
Novo Xingu;4313466;RS;95,82
Novorizonte;3145372;MG;83,68
Nuporanga;3533601;SP;93,56
Óbidos;1505106;PA;36,29
Ocara;2309458;CE;85,64
Ocauçu;3533700;SP;85,7
Oeiras;2207009;PI;88,62
Oeiras do Pará;1505205;PA;43,3
Oiapoque;1600501;AP;7,4
Olaria;3145406;MG;80,96
Óleo;3533809;SP;80,06
Olho d'Água;2510402;PB;64,54
Olho d'Água das Cunhãs;2107407;MA;62,49
Olho d'Água das Flores;2705705;AL;84,97
Olho d'Água do Borges;2408409;RN;87,21
Olho d'Água do Casado;2705804;AL;70,19
Olho D'Água do Piauí;2207108;PI;64,77
Olho d'Água Grande;2705903;AL;49,38
Olhos-d'Água;3145455;MG;68,14
Olímpia;3533908;SP;95,58
Olímpio Noronha;3145505;MG;92,89
Olinda;2609600;PE;79,47
Olinda Nova do Maranhão;2107456;MA;54,7
Olindina;2923100;BA;89,2
Olivedos;2510501;PB;54,59
Oliveira;3145604;MG;92,11
Oliveira de Fátima;1715507;TO;82,91
Oliveira dos Brejinhos;2923209;BA;80,76
Oliveira Fortes;3145703;MG;68,47
Olivença;2706000;AL;50,49
Onça de Pitangui;3145802;MG;51,07
Onda Verde;3534005;SP;84,38
Oratórios;3145851;MG;70,57
Oriente;3534104;SP;93,46
Orindiúva;3534203;SP;91,97
Oriximiná;1505304;PA;49,82
Orizânia;3145877;MG;48,76
Orizona;5215306;GO;62,71
Orlândia;3534302;SP;97,93
Orleans;4211702;SC;78,16
Orobó;2609709;PE;16,4
Orocó;2609808;PE;90,48
Orós;2309508;CE;91,06
Ortigueira;4117305;PR;56,76
Osasco;3534401;SP;99,6
Oscar Bressane;3534500;SP;83,96
Osório;4313508;RS;69,63
Osvaldo Cruz;3534609;SP;96,25
Otacílio Costa;4211751;SC;91,82
Ourém;1505403;PA;57,9
Ouriçangas;2923308;BA;74,31
Ouricuri;2609907;PE;64,13
Ourilândia do Norte;1505437;PA;69,25
Ourinhos;3534708;SP;97,54
Ourizona;4117404;PR;93,23
Ouro;4211801;SC;73,65
Ouro Branco;2408508;RN;74,18
Ouro Branco;2706109;AL;18,29
Ouro Branco;3145901;MG;91,88
Ouro Fino;3146008;MG;79,87
Ouro Preto;3146107;MG;89,28
Ouro Preto do Oeste;1100155;RO;56,66
Ouro Velho;2510600;PB;63,21
Ouro Verde;3534807;SP;94,61
Ouro Verde;4211850;SC;48,41
Ouro Verde de Goiás;5215405;GO;66,87
Ouro Verde de Minas;3146206;MG;60,43
Ouro Verde do Oeste;4117453;PR;78,33
Ouroeste;3534757;SP;91,47
Ourolândia;2923357;BA;54,15
Ouvidor;5215504;GO;87,34
Pacaembu;3534906;SP;91,73
Pacajá;1505486;PA;3,08
Pacajus;2309607;CE;61,53
Pacaraima;1400456;RR;71,37
Pacatuba;2309706;CE;96,27
Pacatuba;2804904;SE;55,8
Paço do Lumiar;2107506;MA;77,8
Pacoti;2309805;CE;47,17
Pacujá;2309904;CE;82,26
Padre Bernardo;5215603;GO;72,09
Padre Carvalho;3146255;MG;81,37
Padre Marcos;2207207;PI;56,83
Padre Paraíso;3146305;MG;68,8
Paes Landim;2207306;PI;78,57
Pai Pedro;3146552;MG;35,39
Paial;4211876;SC;60,69
Paiçandu;4117503;PR;98,45
Paim Filho;4313607;RS;62,31
Paineiras;3146404;MG;78,65
Painel;4211892;SC;43,76
Pains;3146503;MG;90,08
Paiva;3146602;MG;83,62
Pajeú do Piauí;2207355;PI;63,54
Palestina;2706208;AL;78,43
Palestina;3535002;SP;88,41
Palestina de Goiás;5215652;GO;62,18
Palestina do Pará;1505494;PA;67,14
Palhano;2310001;CE;82,59
Palhoça;4211900;SC;92,7
Palma;3146701;MG;81,81
Palma Sola;4212007;SC;79,3
Palmácia;2310100;CE;59,74
Palmares;2610004;PE;79,02
Palmares do Sul;4313656;RS;41,19
Palmares Paulista;3535101;SP;97,52
Palmas;1721000;TO;94,32
Palmas;4117602;PR;93,7
Palmas de Monte Alto;2923407;BA;46,27
Palmeira;4117701;PR;77,95
Palmeira;4212056;SC;48,85
Palmeira d'Oeste;3535200;SP;83,39
Palmeira das Missões;4313706;RS;91,28
Palmeira do Piauí;2207405;PI;73,88
Palmeira dos Índios;2706307;AL;80,69
Palmeirais;2207504;PI;81,08
Palmeirândia;2107605;MA;58,14
Palmeirante;1715705;TO;48,11
Palmeiras;2923506;BA;64,11
Palmeiras de Goiás;5215702;GO;76,96
Palmeiras do Tocantins;1713809;TO;73,99
Palmeirina;2610103;PE;67,77
Palmeirópolis;1715754;TO;81,09
Palmelo;5215801;GO;91,04
Palminópolis;5215900;GO;73,6
Palmital;3535309;SP;94,84
Palmital;4117800;PR;63,46
Palmitinho;4313805;RS;87,82
Palmitos;4212106;SC;77,05
Palmópolis;3146750;MG;80,62
Palotina;4117909;PR;91,28
Panamá;5216007;GO;77,19
Panambi;4313904;RS;91,25
Pancas;3204005;ES;49,99
Panelas;2610202;PE;63,98
Panorama;3535408;SP;96,23
Pantano Grande;4313953;RS;84,87
Pão de Açúcar;2706406;AL;81,08
Papagaios;3146909;MG;92,81
Papanduva;4212205;SC;59,34
Paquetá;2207553;PI;52,94
Pará de Minas;3147105;MG;94,82
Paracambi;3303609;RJ;60,27
Paracatu;3147006;MG;85,36
Paracuru;2310209;CE;27,75
Paragominas;1505502;PA;80,77
Paraguaçu;3147204;MG;81,73
Paraguaçu Paulista;3535507;SP;92,61
Paraí;4314001;RS;70,01
Paraíba do Sul;3303708;RJ;90,8
Paraibano;2107704;MA;70
Paraibuna;3535606;SP;62,4
Paraipaba;2310258;CE;62,5
Paraíso;3535705;SP;86,02
Paraíso;4212239;SC;42,12
Paraíso das Águas;5006275;MS;59,37
Paraíso do Norte;4118006;PR;95,94
Paraíso do Sul;4314027;RS;72,76
Paraíso do Tocantins;1716109;TO;91,43
Paraisópolis;3147303;MG;85,2
Parambu;2310308;CE;48,38
Paramirim;2923605;BA;89,19
Paramoti;2310407;CE;65,4
Paraná;2408607;RN;47,88
Paranã;1716208;TO;55,4
Paranacity;4118105;PR;94,16
Paranaguá;4118204;PR;82,45
Paranaíba;5006309;MS;63,86
Paranaiguara;5216304;GO;90,45
Paranaíta;5106299;MT;59,07
Paranapanema;3535804;SP;81,48
Paranapoema;4118303;PR;87,57
Paranapuã;3535903;SP;91,7
Paranatama;2610301;PE;23,51
Paranatinga;5106307;MT;79,47
Paranavaí;4118402;PR;95,68
Paranhos;5006358;MS;69,99
Paraopeba;3147402;MG;87,47
Parapuã;3536000;SP;87,49
Parari;2510659;PB;39,29
Paratinga;2923704;BA;46,7
Paraty;3303807;RJ;63,48
Paraú;2408706;RN;78,32
Parauapebas;1505536;PA;70,83
Paraúna;5216403;GO;82,03
Parazinho;2408805;RN;73,19
Pardinho;3536109;SP;75,16
Pareci Novo;4314035;RS;64,7
Parecis;1101450;RO;30,36
Parelhas;2408904;RN;81,84
Pariconha;2706422;AL;71,89
Parintins;1303403;AM;82,57
Paripiranga;2923803;BA;64,71
Paripueira;2706448;AL;54
Pariquera-Açu;3536208;SP;75,35
Parisi;3536257;SP;88
Parnaguá;2207603;PI;57,48
Parnaíba;2207702;PI;91,85
Parnamirim;2403251;RN;95,62
Parnamirim;2610400;PE;69,06
Parnarama;2107803;MA;74,82
Parobé;4314050;RS;48,47
Passa e Fica;2409100;RN;78,48
Passa Quatro;3147600;MG;87,85
Passa Sete;4314068;RS;37,44
Passa Tempo;3147709;MG;81,24
Passa Vinte;3147808;MG;63,26
Passabém;3147501;MG;65,41
Passagem;2409209;RN;55,15
Passagem;2510709;PB;71,28
Passagem Franca;2107902;MA;83,91
Passagem Franca do Piauí;2207751;PI;80,95
Passira;2610509;PE;50,65
Passo de Camaragibe;2706505;AL;35,09
Passo de Torres;4212254;SC;59,76
Passo do Sobrado;4314076;RS;71,31
Passo Fundo;4314100;RS;95,13
Passos;3147907;MG;95,92
Passos Maia;4212270;SC;46,75
Pastos Bons;2108009;MA;70,92
Patis;3147956;MG;89,11
Pato Bragado;4118451;PR;91,92
Pato Branco;4118501;PR;94,91
Patos;2510808;PB;94,95
Patos de Minas;3148004;MG;92,46
Patos do Piauí;2207777;PI;56,34
Patrocínio;3148103;MG;88,55
Patrocínio do Muriaé;3148202;MG;79,81
Patrocínio Paulista;3536307;SP;84,27
Patu;2409308;RN;67,62
Paty do Alferes;3303856;RJ;60,58
Pau Brasil;2923902;BA;71,13
Pau D'Arco;1505551;PA;62,47
Pau D'Arco;1716307;TO;73,54
Pau D'Arco do Piauí;2207793;PI;58,53
Pau dos Ferros;2409407;RN;89,11
Paudalho;2610608;PE;63,7
Pauini;1303502;AM;1,01
Paula Cândido;3148301;MG;58,21
Paula Freitas;4118600;PR;60,89
Paulicéia;3536406;SP;89,04
Paulínia;3536505;SP;99,19
Paulino Neves;2108058;MA;25,15
Paulista;2510907;PB;54,64
Paulista;2610707;PE;72,88
Paulistana;2207801;PI;64,33
Paulistânia;3536570;SP;69,19
Paulistas;3148400;MG;64,98
Paulo Afonso;2924009;BA;87,2
Paulo Bento;4314134;RS;82,35
Paulo de Faria;3536604;SP;91,12
Paulo Frontin;4118709;PR;60,89
Paulo Jacinto;2706604;AL;79,97
Paulo Lopes;4212304;SC;55,66
Paulo Ramos;2108108;MA;27,7
Pavão;3148509;MG;66,04
Paverama;4314159;RS;85,65
Pavussu;2207850;PI;73,61
Pé de Serra;2924058;BA;67,2
Peabiru;4118808;PR;87,81
Peçanha;3148608;MG;60,08
Pederneiras;3536703;SP;92,14
Pedra;2610806;PE;47,61
Pedra Azul;3148707;MG;85,74
Pedra Bela;3536802;SP;24,9
Pedra Bonita;3148756;MG;29,47
Pedra Branca;2310506;CE;54,46
Pedra Branca;2511004;PB;73,92
Pedra Branca do Amapari;1600154;AP;40,4
Pedra do Anta;3148806;MG;65,14
Pedra do Indaiá;3148905;MG;69,54
Pedra Dourada;3149002;MG;76,29
Pedra Grande;2409506;RN;72,46
Pedra Lavrada;2511103;PB;45,38
Pedra Mole;2805000;SE;90,8
Pedra Preta;2409605;RN;40,64
Pedra Preta;5106372;MT;83,96
Pedralva;3149101;MG;55,32
Pedranópolis;3536901;SP;63,59
Pedrão;2924108;BA;80,07
Pedras Altas;4314175;RS;70,67
Pedras de Fogo;2511202;PB;42,33
Pedras de Maria da Cruz;3149150;MG;59,19
Pedras Grandes;4212403;SC;45,78
Pedregulho;3537008;SP;83,27
Pedreira;3537107;SP;96,87
Pedreiras;2108207;MA;84,51
Pedrinhas;2805109;SE;30,95
Pedrinhas Paulista;3537156;SP;86,45
Pedrinópolis;3149200;MG;87,24
Pedro Afonso;1716505;TO;91,47
Pedro Alexandre;2924207;BA;39,62
Pedro Avelino;2409704;RN;61,43
Pedro Canário;3204054;ES;90,18
Pedro de Toledo;3537206;SP;72,98
Pedro do Rosário;2108256;MA;20,29
Pedro Gomes;5006408;MS;79,27
Pedro II;2207900;PI;65,3
Pedro Laurentino;2207934;PI;69,83
Pedro Leopoldo;3149309;MG;93,83
Pedro Osório;4314209;RS;93,09
Pedro Régis;2512721;PB;60,37
Pedro Teixeira;3149408;MG;77,01
Pedro Velho;2409803;RN;89,9
Peixe;1716604;TO;58,54
Peixe-Boi;1505601;PA;69,49
Peixoto de Azevedo;5106422;MT;71,78
Pejuçara;4314308;RS;72,8
Pelotas;4314407;RS;95,12
Penaforte;2310605;CE;81,98
Penalva;2108306;MA;40,56
Penápolis;3537305;SP;95,92
Pendências;2409902;RN;88,25
Penedo;2706703;AL;93,23
Penha;4212502;SC;86,64
Pentecoste;2310704;CE;80,51
Pequeri;3149507;MG;94,34
Pequi;3149606;MG;78,94
Pequizeiro;1716653;TO;51,41
Perdigão;3149705;MG;87,11
Perdizes;3149804;MG;74,51
Perdões;3149903;MG;89,53
Pereira Barreto;3537404;SP;92,84
Pereiras;3537503;SP;79,3
Pereiro;2310803;CE;51,6
Peri Mirim;2108405;MA;38,92
Periquito;3149952;MG;76,84
Peritiba;4212601;SC;72,25
Peritoró;2108454;MA;57,31
Perobal;4118857;PR;81,39
Pérola;4118907;PR;89,82
Pérola d'Oeste;4119004;PR;81,62
Perolândia;5216452;GO;79,09
Peruíbe;3537602;SP;93,83
Pescador;3150000;MG;77,01
Pescaria Brava;4212650;SC;53,27
Pesqueira;2610905;PE;59,47
Petrolândia;2611002;PE;85,19
Petrolândia;4212700;SC;39,38
Petrolina;2611101;PE;93,77
Petrolina de Goiás;5216809;GO;66,26
Petrópolis;3303906;RJ;72,94
Piaçabuçu;2706802;AL;73,66
Piacatu;3537701;SP;92,55
Piancó;2511301;PB;65,66
Piatã;2924306;BA;57,23
Piau;3150109;MG;58,18
Picada Café;4314423;RS;82,96
Piçarra;1505635;PA;6,8
