Municípios;Código municipal;UF;% do total geral
Iracema do Oeste;4110656;PR;94,46
Iracemápolis;3521408;SP;99,79
Iraceminha;4207759;SC;55,59
Iraí;4310504;RS;79,01
Iraí de Minas;3131604;MG;94,71
Irajuba;2914208;BA;80,28
Iramaia;2914307;BA;55,67
Iranduba;1301852;AM;81,6
Irani;4207809;SC;93,43
Irapuã;3521507;SP;97,52
Irapuru;3521606;SP;91,69
Iraquara;2914406;BA;61,28
Irará;2914505;BA;56,21
Irati;4110706;PR;86,9
Irati;4207858;SC;94,79
Irauçuba;2306108;CE;77,78
Irecê;2914604;BA;98,8
Iretama;4110805;PR;78,72
Irineópolis;4207908;SC;80,6
Irituia;1503507;PA;43,17
Irupi;3202652;ES;66,59
Isaías Coelho;2204907;PI;36,39
Israelândia;5210307;GO;82,91
Itá;4208005;SC;93,54
Itaara;4310538;RS;96,74
Itabaiana;2506905;PB;87,94
Itabaiana;2802908;SE;94,39
Itabaianinha;2803005;SE;82,74
Itabela;2914653;BA;88,13
Itaberá;3521705;SP;88,92
Itaberaba;2914703;BA;86,84
Itaberaí;5210406;GO;89,3
Itabi;2803104;SE;84,64
Itabira;3131703;MG;96,87
Itabirinha;3131802;MG;84,98
Itabirito;3131901;MG;98,99
Itaboraí;3301900;RJ;96,53
Itabuna;2914802;BA;94,42
Itacajá;1710508;TO;72,05
Itacambira;3132008;MG;40,7
Itacarambi;3132107;MG;80,6
Itacaré;2914901;BA;75,04
Itacoatiara;1301902;AM;73,88
Itacuruba;2607406;PE;80,73
Itacurubi;4310553;RS;50
Itaeté;2915007;BA;76,83
Itagi;2915106;BA;77,26
Itagibá;2915205;BA;83,33
Itagimirim;2915304;BA;85,37
Itaguaçu;3202702;ES;85,39
Itaguaçu da Bahia;2915353;BA;58,76
Itaguaí;3302007;RJ;97,5
Itaguajé;4110904;PR;86,41
Itaguara;3132206;MG;91,79
Itaguari;5210562;GO;94,83
Itaguaru;5210604;GO;86,96
Itaguatins;1710706;TO;58,15
Itaí;3521804;SP;93,98
Itaíba;2607505;PE;44,03
Itaiçaba;2306207;CE;96,91
Itainópolis;2205003;PI;42,14
Itaiópolis;4208104;SC;81,7
Itaipava do Grajaú;2105351;MA;52,24
Itaipé;3132305;MG;54,16
Itaipulândia;4110953;PR;98,4
Itaitinga;2306256;CE;98,27
Itaituba;1503606;PA;85,38
Itajá;2404853;RN;94
Itajá;5210802;GO;86,34
Itajaí;4208203;SC;99,9
Itajobi;3521903;SP;91,99
Itaju;3522000;SP;92,2
Itaju do Colônia;2915403;BA;82,67
Itajubá;3132404;MG;99,81
Itajuípe;2915502;BA;90,61
Italva;3302056;RJ;93,14
Itamaraju;2915601;BA;85,19
Itamarandiba;3132503;MG;76,91
Itamarati;1301951;AM;55,47
Itamarati de Minas;3132602;MG;93,14
Itamari;2915700;BA;78,24
Itambacuri;3132701;MG;73,36
Itambaracá;4111001;PR;90,89
Itambé;2607653;PE;89,38
Itambé;2915809;BA;83,58
Itambé;4111100;PR;96,7
Itambé do Mato Dentro;3132800;MG;67,51
Itamogi;3132909;MG;96,12
Itamonte;3133006;MG;97,45
Itanagra;2915908;BA;81,78
Itanhaém;3522109;SP;97,87
Itanhandu;3133105;MG;99,87
Itanhangá;5104542;MT;75,24
Itanhém;2916005;BA;79,11
Itanhomi;3133204;MG;84,25
Itaobim;3133303;MG;82,18
Itaoca;3522158;SP;97,23
Itaocara;3302106;RJ;91,3
Itapaci;5210901;GO;92,11
Itapagipe;3133402;MG;90,16
Itapajé;2306306;CE;86,61
Itaparica;2916104;BA;90,47
Itapé;2916203;BA;84,82
Itapebi;2916302;BA;84,47
Itapecerica;3133501;MG;88,48
Itapecerica da Serra;3522208;SP;98,73
Itapecuru Mirim;2105401;MA;61,42
Itapejara d'Oeste;4111209;PR;82,88
Itapema;4208302;SC;99,91
Itapemirim;3202801;ES;97,17
Itaperuçu;4111258;PR;89,54
Itaperuna;3302205;RJ;96,15
Itapetim;2607703;PE;68,1
Itapetinga;2916401;BA;95,77
Itapetininga;3522307;SP;98,5
Itapeva;3133600;MG;97,3
Itapeva;3522406;SP;96,64
Itapevi;3522505;SP;99,04
Itapicuru;2916500;BA;61,77
Itapipoca;2306405;CE;71,35
Itapira;3522604;SP;99,42
Itapiranga;1302009;AM;79,99
Itapiranga;4208401;SC;86,44
Itapirapuã;5211008;GO;81,54
Itapirapuã Paulista;3522653;SP;87,04
Itapiratins;1710904;TO;66,41
Itapissuma;2607752;PE;97,18
Itapitanga;2916609;BA;81,01
Itapiúna;2306504;CE;62,47
Itapoá;4208450;SC;99,53
Itápolis;3522703;SP;95,13
Itaporã;5004502;MS;71,03
Itaporã do Tocantins;1711100;TO;67,76
Itaporanga;2507002;PB;82,03
Itaporanga;3522802;SP;88,45
Itaporanga d'Ajuda;2803203;SE;79,08
Itapororoca;2507101;PB;67,12
Itapuã do Oeste;1101104;RO;69,9
Itapuca;4310579;RS;83,45
Itapuí;3522901;SP;98,95
Itapura;3523008;SP;96,97
Itapuranga;5211206;GO;88,28
Itaquaquecetuba;3523107;SP;99,6
Itaquara;2916708;BA;75,24
Itaqui;4310603;RS;91,3
Itaquiraí;5004601;MS;54,67
Itaquitinga;2607802;PE;84,54
Itarana;3202900;ES;83,52
Itarantim;2916807;BA;85,06
Itararé;3523206;SP;97,53
Itarema;2306553;CE;61,8
Itariri;3523305;SP;93,65
Itarumã;5211305;GO;76,63
Itati;4310652;RS;97,21
Itatiaia;3302254;RJ;99,37
Itatiaiuçu;3133709;MG;95,19
Itatiba;3523404;SP;99,73
Itatiba do Sul;4310702;RS;76,26
Itatim;2916856;BA;78,8
Itatinga;3523503;SP;97,94
Itatira;2306603;CE;53,44
Itatuba;2507200;PB;75,72
Itaú;2404903;RN;93,79
Itaú de Minas;3133758;MG;98,65
Itaúba;5104559;MT;84,66
Itaubal;1600253;AP;67,82
Itauçu;5211404;GO;91,53
Itaueira;2205102;PI;60,77
Itaúna;3133808;MG;99,38
Itaúna do Sul;4111308;PR;95,2
Itaverava;3133907;MG;64,71
Itinga;3134004;MG;65,14
Itinga do Maranhão;2105427;MA;82,07
Itiquira;5104609;MT;86,09
Itirapina;3523602;SP;98,06
Itirapuã;3523701;SP;92,97
Itiruçu;2916906;BA;88,17
Itiúba;2917003;BA;56,88
Itobi;3523800;SP;92,26
Itororó;2917102;BA;91,93
Itu;3523909;SP;98,93
Ituaçu;2917201;BA;49,18
Ituberá;2917300;BA;82,73
Itueta;3134103;MG;64,12
Ituiutaba;3134202;MG;98,01
Itumbiara;5211503;GO;97,41
Itumirim;3134301;MG;90,3
Itupeva;3524006;SP;99,47
Itupiranga;1503705;PA;61,16
Ituporanga;4208500;SC;97,54
Iturama;3134400;MG;97,74
Itutinga;3134509;MG;87,43
Ituverava;3524105;SP;98,35
Iuiu;2917334;BA;71,98
Iúna;3203007;ES;82,13
Ivaí;4111407;PR;62,48
Ivaiporã;4111506;PR;92,94
Ivaté;4111555;PR;88,07
Ivatuba;4111605;PR;96,62
Ivinhema;5004700;MS;86,79
Ivolândia;5211602;GO;60,16
Ivorá;4310751;RS;88,11
Ivoti;4310801;RS;99,95
Jaboatão dos Guararapes;2607901;PE;95,94
Jaborá;4208609;SC;88,46
Jaborandi;2917359;BA;59,69
Jaborandi;3524204;SP;96,58
Jaboti;4111704;PR;88,56
Jaboticaba;4310850;RS;64,64
Jaboticabal;3524303;SP;98,82
Jaboticatubas;3134608;MG;81,8
Jaçanã;2405009;RN;83,76
Jacaraci;2917409;BA;44,42
Jacaraú;2507309;PB;71,55
Jacaré dos Homens;2703403;AL;88,73
Jacareacanga;1503754;PA;51,42
Jacareí;3524402;SP;99,73
Jacarezinho;4111803;PR;96,27
Jaci;3524501;SP;96,89
Jaciara;5104807;MT;93,69
Jacinto;3134707;MG;75,12
Jacinto Machado;4208708;SC;86,36
Jacobina;2917508;BA;93,79
Jacobina do Piauí;2205151;PI;47,34
Jacuí;3134806;MG;96,88
Jacuípe;2703502;AL;77,1
Jacuizinho;4310876;RS;34,82
Jacundá;1503804;PA;87,89
Jacupiranga;3524600;SP;94,61
Jacutinga;3134905;MG;98,94
Jacutinga;4310900;RS;95,54
Jaguapitã;4111902;PR;94,41
Jaguaquara;2917607;BA;87,4
Jaguaraçu;3135001;MG;95,97
Jaguarão;4311007;RS;95,71
Jaguarari;2917706;BA;78,31
Jaguaré;3203056;ES;87,67
Jaguaretama;2306702;CE;54,38
Jaguari;4311106;RS;81,23
Jaguariaíva;4112009;PR;91,91
Jaguaribara;2306801;CE;85
Jaguaribe;2306900;CE;72,16
Jaguaripe;2917805;BA;56,96
Jaguariúna;3524709;SP;99,84
Jaguaruana;2307007;CE;92,04
Jaguaruna;4208807;SC;99,38
Jaíba;3135050;MG;74,97
Jaicós;2205201;PI;56,24
Jales;3524808;SP;96,71
Jambeiro;3524907;SP;97,91
Jampruca;3135076;MG;55,37
Janaúba;3135100;MG;90,34
Jandaia;5211701;GO;79,98
Jandaia do Sul;4112108;PR;95,91
Jandaíra;2405108;RN;95,65
Jandaíra;2917904;BA;82,7
Jandira;3525003;SP;99,97
Janduís;2405207;RN;82,02
Jangada;5104906;MT;56,04
Janiópolis;4112207;PR;84,96
Januária;3135209;MG;60,71
Januário Cicco;2405306;RN;70,35
Japaraíba;3135308;MG;88,13
Japaratinga;2703601;AL;84,55
Japaratuba;2803302;SE;86,41
Japeri;3302270;RJ;95,62
Japi;2405405;RN;83,39
Japira;4112306;PR;95,91
Japoatã;2803401;SE;77,49
Japonvar;3135357;MG;62,59
Japorã;5004809;MS;29,05
Japurá;1302108;AM;46,51
Japurá;4112405;PR;96,8
Jaqueira;2607950;PE;67,35
Jaquirana;4311122;RS;94,1
Jaraguá;5211800;GO;88,59
Jaraguá do Sul;4208906;SC;99,65
Jaraguari;5004908;MS;46,01
Jaramataia;2703700;AL;83,13
Jardim;2307106;CE;56,23
Jardim;5005004;MS;93,63
Jardim Alegre;4112504;PR;76,06
Jardim de Angicos;2405504;RN;49,56
Jardim de Piranhas;2405603;RN;85,71
Jardim do Mulato;2205250;PI;46,96
Jardim do Seridó;2405702;RN;90,71
Jardim Olinda;4112603;PR;92,94
Jardinópolis;3525102;SP;98,75
Jardinópolis;4208955;SC;79,44
Jari;4311130;RS;36,79
Jarinu;3525201;SP;99,41
Jaru;1100114;RO;80,5
Jataí;5211909;GO;95,88
Jataizinho;4112702;PR;97,02
Jataúba;2608008;PE;64,64
Jateí;5005103;MS;75,52
Jati;2307205;CE;83,09
Jatobá;2105450;MA;21,71
Jatobá;2608057;PE;74,7
Jatobá do Piauí;2205276;PI;35,19
Jaú;3525300;SP;99,39
Jaú do Tocantins;1711506;TO;56,43
Jaupaci;5212006;GO;78,63
Jauru;5105002;MT;70,46
Jeceaba;3135407;MG;89,17
Jenipapo de Minas;3135456;MG;57,04
Jenipapo dos Vieiras;2105476;MA;18,75
Jequeri;3135506;MG;70,82
Jequiá da Praia;2703759;AL;94,37
Jequié;2918001;BA;93,15
Jequitaí;3135605;MG;78,66
Jequitibá;3135704;MG;79,27
Jequitinhonha;3135803;MG;78,34
Jeremoabo;2918100;BA;70,6
Jericó;2507408;PB;82,61
Jeriquara;3525409;SP;91,43
Jerônimo Monteiro;3203106;ES;89,21
Jerumenha;2205300;PI;64,77
Jesuânia;3135902;MG;93,36
Jesuítas;4112751;PR;85,22
Jesúpolis;5212055;GO;91,84
Ji-Paraná;1100122;RO;93,17
Jijoca de Jericoacoara;2307254;CE;83,92
Jiquiriçá;2918209;BA;56,75
Jitaúna;2918308;BA;75,61
Joaçaba;4209003;SC;96,69
Joaíma;3136009;MG;71,37
Joanésia;3136108;MG;60,2
Joanópolis;3525508;SP;98,8
João Alfredo;2608107;PE;63,1
João Câmara;2405801;RN;81,5
João Costa;2205359;PI;32,39
João Dias;2405900;RN;64,85
João Dourado;2918357;BA;91,53
João Lisboa;2105500;MA;72,65
João Monlevade;3136207;MG;99,54
João Neiva;3203130;ES;92,98
João Pessoa;2507507;PB;99,33
João Pinheiro;3136306;MG;89,92
João Ramalho;3525607;SP;96,31
Joaquim Felício;3136405;MG;66,35
Joaquim Gomes;2703809;AL;66,77
Joaquim Nabuco;2608206;PE;79,97
Joaquim Pires;2205409;PI;37,96
Joaquim Távora;4112801;PR;98,35
Joca Claudino;2513653;PB;93,83
Joca Marques;2205458;PI;36,03
Jóia;4311155;RS;45,65
Joinville;4209102;SC;99,93
Jordânia;3136504;MG;79,21
Jordão;1200328;AC;47,73
José Boiteux;4209151;SC;83,23
José Bonifácio;3525706;SP;96,14
José da Penha;2406007;RN;81,51
José de Freitas;2205508;PI;63,95
José Gonçalves de Minas;3136520;MG;60,69
José Raydan;3136553;MG;66,18
Joselândia;2105609;MA;61,67
Josenópolis;3136579;MG;68,02
Joviânia;5212105;GO;96,15
Juara;5105101;MT;81,69
Juarez Távora;2507606;PB;77,06
Juarina;1711803;TO;59,84
Juatuba;3136652;MG;96,14
Juazeirinho;2507705;PB;59,09
Juazeiro;2918407;BA;89,46
Juazeiro do Norte;2307304;CE;97,37
Juazeiro do Piauí;2205516;PI;46,25
Jucás;2307403;CE;76,33
Jucati;2608255;PE;48,74
Jucuruçu;2918456;BA;56,99
Jucurutu;2406106;RN;77,42
Juína;5105150;MT;83,8
Juiz de Fora;3136702;MG;99,45
Júlio Borges;2205524;PI;47,86
Júlio de Castilhos;4311205;RS;89,66
Júlio Mesquita;3525805;SP;98,53
Jumirim;3525854;SP;96,81
Junco do Maranhão;2105658;MA;71,31
Junco do Seridó;2507804;PB;75,56
Jundiá;2406155;RN;89,16
Jundiá;2703908;AL;77,32
Jundiaí;3525904;SP;99,89
Jundiaí do Sul;4112900;PR;79,38
Junqueiro;2704005;AL;91,2
Junqueirópolis;3526001;SP;94,83
Jupi;2608305;PE;72,46
Jupiá;4209177;SC;77,4
Juquiá;3526100;SP;88,08
Juquitiba;3526209;SP;93,8
Juramento;3136801;MG;79,77
Juranda;4112959;PR;89,83
Jurema;2205532;PI;42,85
Jurema;2608404;PE;82,24
Juripiranga;2507903;PB;96,71
Juru;2508000;PB;64,18
Juruá;1302207;AM;50,45
Juruaia;3136900;MG;95,66
Juruena;5105176;MT;76,07
Juruti;1503903;PA;64,6
Juscimeira;5105200;MT;77
Jussara;2918506;BA;73,74
Jussara;4113007;PR;97,16
Jussara;5212204;GO;85,89
Jussari;2918555;BA;84,81
Jussiape;2918605;BA;45,2
Jutaí;1302306;AM;57,03
Juti;5005152;MS;74,51
Juvenília;3136959;MG;76,91
Kaloré;4113106;PR;88,41
Lábrea;1302405;AM;61,27
Lacerdópolis;4209201;SC;98,07
Ladainha;3137007;MG;41,39
Ladário;5005202;MS;96,49
Lafaiete Coutinho;2918704;BA;84,09
Lagamar;3137106;MG;80,04
Lagarto;2803500;SE;90,77
Lages;4209300;SC;99,27
Lago da Pedra;2105708;MA;78,65
Lago do Junco;2105807;MA;48,17
Lago dos Rodrigues;2105948;MA;69,5
Lago Verde;2105906;MA;38,9
Lagoa;2508109;PB;62,43
Lagoa Alegre;2205557;PI;36,2
Lagoa Bonita do Sul;4311239;RS;75,06
Lagoa d'Anta;2406205;RN;85,6
Lagoa da Canoa;2704104;AL;80,89
Lagoa da Confusão;1711902;TO;83,54
Lagoa da Prata;3137205;MG;99,06
Lagoa de Dentro;2508208;PB;75,1
Lagoa de Itaenga;2608503;PE;88,73
Lagoa de Pedras;2406304;RN;68,7
Lagoa de São Francisco;2205573;PI;31,61
Lagoa de Velhos;2406403;RN;92,29
Lagoa do Barro do Piauí;2205565;PI;35,39
Lagoa do Carro;2608453;PE;86,48
Lagoa do Mato;2105922;MA;43,92
Lagoa do Ouro;2608602;PE;64,4
Lagoa do Piauí;2205581;PI;63,73
Lagoa do Sítio;2205599;PI;52,31
Lagoa do Tocantins;1711951;TO;71,16
Lagoa dos Gatos;2608701;PE;72,02
Lagoa dos Patos;3137304;MG;78,94
Lagoa dos Três Cantos;4311270;RS;94,95
Lagoa Dourada;3137403;MG;90,56
Lagoa Formosa;3137502;MG;82,37
Lagoa Grande;2608750;PE;74,48
Lagoa Grande;3137536;MG;90,59
Lagoa Grande do Maranhão;2105963;MA;61,76
Lagoa Nova;2406502;RN;67,7
Lagoa Real;2918753;BA;31,83
Lagoa Salgada;2406601;RN;70,12
Lagoa Santa;3137601;MG;99,3
Lagoa Santa;5212253;GO;87,71
Lagoa Seca;2508307;PB;79,04
Lagoa Vermelha;4311304;RS;96,44
Lagoão;4311254;RS;41,66
Lagoinha;3526308;SP;96,63
Lagoinha do Piauí;2205540;PI;88,13
Laguna;4209409;SC;99,7
Laguna Carapã;5005251;MS;66
Laje;2918803;BA;50,39
Laje do Muriaé;3302304;RJ;91,28
Lajeado;1712009;TO;89,95
Lajeado;4311403;RS;99,67
Lajeado do Bugre;4311429;RS;47,3
Lajeado Grande;4209458;SC;92,12
Lajeado Novo;2105989;MA;63,71
Lajedão;2918902;BA;75,71
Lajedinho;2919009;BA;54,62
Lajedo;2608800;PE;85,26
Lajedo do Tabocal;2919058;BA;84,07
Lajes;2406700;RN;93,55
Lajes Pintadas;2406809;RN;76,99
Lajinha;3137700;MG;84,24
Lamarão;2919108;BA;38,45
Lambari;3137809;MG;96,85
Lambari D'Oeste;5105234;MT;74,58
Lamim;3137908;MG;64,51
Landri Sales;2205607;PI;83,28
Lapa;4113205;PR;81,48
Lapão;2919157;BA;84,62
Laranja da Terra;3203163;ES;68,36
Laranjal;3138005;MG;86,97
Laranjal;4113254;PR;52,01
Laranjal do Jari;1600279;AP;90,85
Laranjal Paulista;3526407;SP;98,46
Laranjeiras;2803609;SE;99,08
Laranjeiras do Sul;4113304;PR;88,58
Lassance;3138104;MG;78,91
Lastro;2508406;PB;74,1
Laurentino;4209508;SC;94,86
Lauro de Freitas;2919207;BA;99,18
Lauro Müller;4209607;SC;98,71
Lavandeira;1712157;TO;66,04
Lavínia;3526506;SP;94,83
Lavras;3138203;MG;98,19
Lavras da Mangabeira;2307502;CE;65,2
Lavras do Sul;4311502;RS;86,43
Lavrinhas;3526605;SP;97,53
Leandro Ferreira;3138302;MG;88,6
Lebon Régis;4209706;SC;77,62
Leme;3526704;SP;98,97
Leme do Prado;3138351;MG;83,94
Lençóis;2919306;BA;84,66
Lençóis Paulista;3526803;SP;99,54
Leoberto Leal;4209805;SC;66,89
Leopoldina;3138401;MG;94,62
Leopoldo de Bulhões;5212303;GO;76,98
Leópolis;4113403;PR;91,58
Liberato Salzano;4311601;RS;77,45
Liberdade;3138500;MG;79,8
Licínio de Almeida;2919405;BA;58,15
Lidianópolis;4113429;PR;79,6
Lima Campos;2106003;MA;67,26
Lima Duarte;3138609;MG;95,26
Limeira;3526902;SP;99,44
Limeira do Oeste;3138625;MG;90,9
Limoeiro;2608909;PE;89,16
Limoeiro de Anadia;2704203;AL;80,79
Limoeiro do Ajuru;1504000;PA;23,83
Limoeiro do Norte;2307601;CE;94,27
Lindoeste;4113452;PR;73,26
Lindóia;3527009;SP;99,23
Lindóia do Sul;4209854;SC;94,69
Lindolfo Collor;4311627;RS;99,78
Linha Nova;4311643;RS;94,59
Linhares;3203205;ES;94,12
Lins;3527108;SP;99,21
Livramento;2508505;PB;56,53
Livramento de Nossa Senhora;2919504;BA;64,19
Lizarda;1712405;TO;57,45
Loanda;4113502;PR;95,06
Lobato;4113601;PR;93,6
Logradouro;2508554;PB;89,13
Londrina;4113700;PR;98,72
Lontra;3138658;MG;77,68
Lontras;4209904;SC;97,02
Lorena;3527207;SP;98,85
Loreto;2106102;MA;78,4
Lourdes;3527256;SP;98,19
Louveira;3527306;SP;99,74
Lucas do Rio Verde;5105259;MT;97,76
Lucélia;3527405;SP;97,99
Lucena;2508604;PB;87,07
Lucianópolis;3527504;SP;96,29
Luciara;5105309;MT;76
Lucrécia;2406908;RN;99,25
Luís Antônio;3527603;SP;98,92
Luís Correia;2205706;PI;52,33
Luís Domingues;2106201;MA;78,16
Luís Eduardo Magalhães;2919553;BA;99,04
Luís Gomes;2407005;RN;71,49
Luisburgo;3138674;MG;46,06
Luislândia;3138682;MG;50,48
Luiz Alves;4210001;SC;97,44
Luiziana;4113734;PR;84,86
Luiziânia;3527702;SP;95,72
Luminárias;3138708;MG;86,9
Lunardelli;4113759;PR;83,14
Lupércio;3527801;SP;97,42
Lupionópolis;4113809;PR;97,11
Lutécia;3527900;SP;89,67
Luz;3138807;MG;92,72
Luzerna;4210035;SC;94,14
Luziânia;5212501;GO;93,31
Luzilândia;2205805;PI;63,09
Luzinópolis;1712454;TO;80,11
Macaé;3302403;RJ;98,79
Macaíba;2407104;RN;93,58
Macajuba;2919603;BA;66,66
Maçambará;4311718;RS;54,53
Macambira;2803708;SE;90,31
Macapá;1600303;AP;94,76
Macaparana;2609006;PE;81,53
Macarani;2919702;BA;83,78
Macatuba;3528007;SP;99,38
Macau;2407203;RN;96
Macaubal;3528106;SP;93,68
Macaúbas;2919801;BA;55,07
Macedônia;3528205;SP;88,17
Maceió;2704302;AL;97,69
Machacalis;3138906;MG;79,79
Machadinho;4311700;RS;94,73
Machadinho D'Oeste;1100130;RO;56,7
Machado;3139003;MG;92,13
Machados;2609105;PE;83,16
Macieira;4210050;SC;80,71
Macuco;3302452;RJ;97,37
Macururé;2919900;BA;31,32
Madalena;2307635;CE;69,14
Madeiro;2205854;PI;46,95
Madre de Deus;2919926;BA;99,54
Madre de Deus de Minas;3139102;MG;91,33
Mãe d'Água;2508703;PB;70,14
Mãe do Rio;1504059;PA;92,87
Maetinga;2919959;BA;50,02
Mafra;4210100;SC;88,58
Magalhães Barata;1504109;PA;82,24
Magalhães de Almeida;2106300;MA;61,77
Magda;3528304;SP;93,87
Magé;3302502;RJ;97,42
Maiquinique;2920007;BA;82,76
Mairi;2920106;BA;77,42
Mairinque;3528403;SP;98,36
Mairiporã;3528502;SP;97,85
Mairipotaba;5212600;GO;84,49
Major Gercino;4210209;SC;99,25
Major Isidoro;2704401;AL;63,15
Major Sales;2407252;RN;94,28
Major Vieira;4210308;SC;63,17
Malacacheta;3139201;MG;69,96
Malhada;2920205;BA;66,51
Malhada de Pedras;2920304;BA;42,25
Malhada dos Bois;2803807;SE;97,08
Malhador;2803906;SE;94,56
Mallet;4113908;PR;87,96
Malta;2508802;PB;89,58
Mamanguape;2508901;PB;90,38
Mambaí;5212709;GO;82,05
Mamborê;4114005;PR;88,98
Mamonas;3139250;MG;56,46
Mampituba;4311734;RS;96,76
Manacapuru;1302504;AM;71,06
Manaíra;2509008;PB;64,94
Manaquiri;1302553;AM;40,98
Manari;2609154;PE;36,03
Manaus;1302603;AM;97,34
Mâncio Lima;1200336;AC;65,34
Mandaguaçu;4114104;PR;97,13
Mandaguari;4114203;PR;96,33
Mandirituba;4114302;PR;91,01
Manduri;3528601;SP;94,93
Manfrinópolis;4114351;PR;72,22
Manga;3139300;MG;72,67
Mangaratiba;3302601;RJ;98,93
Mangueirinha;4114401;PR;79,17
Manhuaçu;3139409;MG;94,58
Manhumirim;3139508;MG;89,36
Manicoré;1302702;AM;55,67
Manoel Emídio;2205904;PI;68,77
Manoel Ribas;4114500;PR;77,71
Manoel Urbano;1200344;AC;52,75
Manoel Viana;4311759;RS;80,56
Manoel Vitorino;2920403;BA;57,6
Mansidão;2920452;BA;43,14
Mantena;3139607;MG;85,73
Mantenópolis;3203304;ES;80,03
Maquiné;4311775;RS;95,98
Mar de Espanha;3139805;MG;95,55
Mar Vermelho;2704906;AL;77,68
Mara Rosa;5212808;GO;82,49
Maraã;1302801;AM;47,1
Marabá;1504208;PA;89,54
Marabá Paulista;3528700;SP;54,16
Maracaçumé;2106326;MA;87,18
Maracaí;3528809;SP;94,37
Maracajá;4210407;SC;98,69
Maracaju;5005400;MS;92,63
Maracanã;1504307;PA;43,07
Maracanaú;2307650;CE;98,76
Maracás;2920502;BA;79,96
Maragogi;2704500;AL;81,76
Maragogipe;2920601;BA;66,77
Maraial;2609204;PE;79,22
Marajá do Sena;2106359;MA;23,31
Maranguape;2307700;CE;94,51
Maranhãozinho;2106375;MA;71,41
Marapanim;1504406;PA;65,53
Marapoama;3528858;SP;94,18
Maratá;4311791;RS;96,3
Marataízes;3203320;ES;95,03
Marau;4311809;RS;98,06
Maraú;2920700;BA;70,93
Maravilha;2704609;AL;70,67
Maravilha;4210506;SC;91,65
Maravilhas;3139706;MG;86,51
Marcação;2509057;PB;50,51
Marcelândia;5105580;MT;79,92
Marcelino Ramos;4311908;RS;81,58
Marcelino Vieira;2407302;RN;66,07
Marcionílio Souza;2920809;BA;74,53
Marco;2307809;CE;83,75
Marcolândia;2205953;PI;87,88
Marcos Parente;2206001;PI;87,9
Marechal Cândido Rondon;4114609;PR;89,57
Marechal Deodoro;2704708;AL;95,38
Marechal Floriano;3203346;ES;96,32
Marechal Thaumaturgo;1200351;AC;41,89
Marema;4210555;SC;91,64
Mari;2509107;PB;87,5
Maria da Fé;3139904;MG;95,23
Maria Helena;4114708;PR;80,77
Marialva;4114807;PR;96,41
Mariana;3140001;MG;96,38
Mariana Pimentel;4311981;RS;94,51
Mariano Moro;4312005;RS;93,39
Marianópolis do Tocantins;1712504;TO;62,61
Mariápolis;3528908;SP;97,9
Maribondo;2704807;AL;86,02
Maricá;3302700;RJ;99,1
Marilac;3140100;MG;83,07
Marilândia;3203353;ES;88,36
Marilândia do Sul;4114906;PR;83,81
Marilena;4115002;PR;93,67
Marília;3529005;SP;99,39
Mariluz;4115101;PR;87,02
Maringá;4115200;PR;99,69
Marinópolis;3529104;SP;93,03
Mário Campos;3140159;MG;99,25
Mariópolis;4115309;PR;86,26
Maripá;4115358;PR;83,89
Maripá de Minas;3140209;MG;97
Marituba;1504422;PA;97,66
Marizópolis;2509156;PB;89,22
Marliéria;3140308;MG;96,9
Marmeleiro;4115408;PR;89,42
Marmelópolis;3140407;MG;91,76
Marques de Souza;4312054;RS;94,85
Marquinho;4115457;PR;60,47
Martinho Campos;3140506;MG;91,21
Martinópole;2307908;CE;68,69
Martinópolis;3529203;SP;94,1
Martins;2407401;RN;90,27
Martins Soares;3140530;MG;81,31
Maruim;2804003;SE;96,8
Marumbi;4115507;PR;92,85
Marzagão;5212907;GO;92,7
Mascote;2920908;BA;86,47
Massapê;2308005;CE;81,5
Massapê do Piauí;2206050;PI;27,67
Massaranduba;2509206;PB;66,87
Massaranduba;4210605;SC;98,16
Mata;4312104;RS;86,06
Mata de São João;2921005;BA;94,1
Mata Grande;2705002;AL;37,69
Mata Roma;2106409;MA;33,06
Mata Verde;3140555;MG;83,77
Matão;3529302;SP;99,78
Mataraca;2509305;PB;90,86
Mateiros;1712702;TO;66,71
Matelândia;4115606;PR;97,28
Materlândia;3140605;MG;51,02
Mateus Leme;3140704;MG;94,39
Mathias Lobato;3171501;MG;88,61
Matias Barbosa;3140803;MG;98,59
Matias Cardoso;3140852;MG;61,66
Matias Olímpio;2206100;PI;41,66
Matina;2921054;BA;43,37
Matinha;2106508;MA;38,85
Matinhas;2509339;PB;23,92
Matinhos;4115705;PR;98,99
Matipó;3140902;MG;85,99
Mato Castelhano;4312138;RS;86,59
Mato Grosso;2509370;PB;58,23
Mato Leitão;4312153;RS;98,83
Mato Queimado;4312179;RS;76,9
Mato Rico;4115739;PR;59,93
Mato Verde;3141009;MG;76,41
Matões;2106607;MA;43,51
Matões do Norte;2106631;MA;45,73
Matos Costa;4210704;SC;73,76
Matozinhos;3141108;MG;98,75
Matrinchã;5212956;GO;80,32
Matriz de Camaragibe;2705101;AL;90,42
Matupá;5105606;MT;79,94
Maturéia;2509396;PB;76,27
Matutina;3141207;MG;92,19
Mauá;3529401;SP;99,43
Mauá da Serra;4115754;PR;97,61
Maués;1302900;AM;49,27
Maurilândia;5213004;GO;96,42
