Municípios;Código municipal;UF;% do total geral
Mauriti;2308104;CE;76,7
Maxaranguape;2407500;RN;78,62
Maximiliano de Almeida;4312203;RS;72,68
Mazagão;1600402;AP;63,4
Medeiros;3141306;MG;86,9
Medeiros Neto;2921104;BA;80,1
Medianeira;4115804;PR;94,4
Medicilândia;1504455;PA;69,89
Medina;3141405;MG;69,38
Meleiro;4210803;SC;89,44
Melgaço;1504505;PA;39,12
Mendes;3302809;RJ;87,84
Mendes Pimentel;3141504;MG;77,01
Mendonça;3529500;SP;87,9
Mercedes;4115853;PR;92,5
Mercês;3141603;MG;78,26
Meridiano;3529609;SP;87,54
Meruoca;2308203;CE;84,47
Mesópolis;3529658;SP;67,2
Mesquita;3141702;MG;81,18
Mesquita;3302858;RJ;83,83
Messias;2705200;AL;79,66
Messias Targino;2407609;RN;84,76
Miguel Alves;2206209;PI;64,9
Miguel Calmon;2921203;BA;67,74
Miguel Leão;2206308;PI;77,89
Miguel Pereira;3302908;RJ;90,1
Miguelópolis;3529708;SP;79,34
Milagres;2308302;CE;74,11
Milagres;2921302;BA;72,5
Milagres do Maranhão;2106672;MA;59,51
Milhã;2308351;CE;77,34
Milton Brandão;2206357;PI;66,92
Mimoso de Goiás;5213053;GO;72,96
Mimoso do Sul;3203403;ES;74,45
Minaçu;5213087;GO;89,12
Minador do Negrão;2705309;AL;73,49
Minas do Leão;4312252;RS;80,81
Minas Novas;3141801;MG;78,64
Minduri;3141900;MG;81,77
Mineiros;5213103;GO;89,07
Mineiros do Tietê;3529807;SP;83,42
Ministro Andreazza;1101203;RO;89,38
Mira Estrela;3530003;SP;87,85
Mirabela;3142007;MG;67,1
Miracatu;3529906;SP;79,84
Miracema;3303005;RJ;84,32
Miracema do Tocantins;1713205;TO;81,37
Mirador;2106706;MA;64,01
Mirador;4115903;PR;80,2
Miradouro;3142106;MG;67,77
Miraguaí;4312302;RS;73,22
Miraí;3142205;MG;81,12
Miraíma;2308377;CE;62,65
Miranda;5005608;MS;78,29
Miranda do Norte;2106755;MA;72,83
Mirandiba;2609303;PE;75,74
Mirandópolis;3530102;SP;84,87
Mirangaba;2921401;BA;63,5
Miranorte;1713304;TO;84,66
Mirante;2921450;BA;76,84
Mirante da Serra;1101302;RO;90,11
Mirante do Paranapanema;3530201;SP;78,79
Miraselva;4116000;PR;83,49
Mirassol;3530300;SP;90,93
Mirassol d'Oeste;5105622;MT;86,58
Mirassolândia;3530409;SP;82,03
Miravânia;3142254;MG;68,39
Mirim Doce;4210852;SC;87,04
Mirinzal;2106805;MA;62,81
Missal;4116059;PR;91,99
Missão Velha;2308401;CE;74,8
Mocajuba;1504604;PA;66,54
Mococa;3530508;SP;85,9
Modelo;4210902;SC;85,89
Moeda;3142304;MG;72,81
Moema;3142403;MG;84,97
Mogeiro;2509404;PB;68,64
Mogi das Cruzes;3530607;SP;89,63
Mogi Guaçu;3530706;SP;91,51
Mogi Mirim;3530805;SP;89,96
Moiporá;5213400;GO;82,2
Moita Bonita;2804102;SE;72,67
Moju;1504703;PA;55,75
Mojuí dos Campos;1504752;PA;63,8
Mombaça;2308500;CE;73,48
Mombuca;3530904;SP;83,36
Monção;2106904;MA;62,16
Monções;3531001;SP;87,73
Mondaí;4211009;SC;86,44
Mongaguá;3531100;SP;87,78
Monjolos;3142502;MG;70,17
Monsenhor Gil;2206407;PI;75,95
Monsenhor Hipólito;2206506;PI;78,52
Monsenhor Paulo;3142601;MG;84,07
Monsenhor Tabosa;2308609;CE;82,05
Montadas;2509503;PB;79,2
Montalvânia;3142700;MG;69,53
Montanha;3203502;ES;78,12
Montanhas;2407708;RN;77,16
Montauri;4312351;RS;92,34
Monte Alegre;1504802;PA;65,79
Monte Alegre;2407807;RN;77,89
Monte Alegre de Goiás;5213509;GO;71,58
Monte Alegre de Minas;3142809;MG;80,41
Monte Alegre de Sergipe;2804201;SE;78,28
Monte Alegre do Piauí;2206605;PI;68,93
Monte Alegre do Sul;3531209;SP;82,64
Monte Alegre dos Campos;4312377;RS;65,41
Monte Alto;3531308;SP;88,58
Monte Aprazível;3531407;SP;88,98
Monte Azul;3142908;MG;72,92
Monte Azul Paulista;3531506;SP;89,13
Monte Belo;3143005;MG;85,04
Monte Belo do Sul;4312385;RS;88,99
Monte Carlo;4211058;SC;83,91
Monte Carmelo;3143104;MG;87,32
Monte Castelo;3531605;SP;81,02
Monte Castelo;4211108;SC;83,92
Monte das Gameleiras;2407906;RN;60,8
Monte do Carmo;1713601;TO;67,22
Monte Formoso;3143153;MG;58,8
Monte Horebe;2509602;PB;68,95
Monte Mor;3531803;SP;91,21
Monte Negro;1101401;RO;85,9
Monte Santo;2921500;BA;67,24
Monte Santo de Minas;3143203;MG;83,95
Monte Santo do Tocantins;1713700;TO;78,75
Monte Sião;3143401;MG;86,39
Monteiro;2509701;PB;79,07
Monteiro Lobato;3531704;SP;84,18
Monteirópolis;2705408;AL;65,76
Montenegro;4312401;RS;88,42
Montes Altos;2107001;MA;71,28
Montes Claros;3143302;MG;88,78
Montes Claros de Goiás;5213707;GO;87,53
Montezuma;3143450;MG;76,36
Montividiu;5213756;GO;90,16
Montividiu do Norte;5213772;GO;71,91
Morada Nova;2308708;CE;79,02
Morada Nova de Minas;3143500;MG;86,11
Moraújo;2308807;CE;77,31
Moreilândia;2614303;PE;75,88
Moreira Sales;4116109;PR;73,81
Moreno;2609402;PE;80,31
Mormaço;4312427;RS;76,56
Morpará;2921609;BA;69,73
Morretes;4116208;PR;83,4
Morrinhos;2308906;CE;74,34
Morrinhos;5213806;GO;88,12
Morrinhos do Sul;4312443;RS;88,43
Morro Agudo;3531902;SP;87,47
Morro Agudo de Goiás;5213855;GO;83,32
Morro Cabeça no Tempo;2206654;PI;57,3
Morro da Fumaça;4211207;SC;91,51
Morro da Garça;3143609;MG;71,43
Morro do Chapéu;2921708;BA;75,04
Morro do Chapéu do Piauí;2206670;PI;62,42
Morro do Pilar;3143708;MG;46,02
Morro Grande;4211256;SC;84,47
Morro Redondo;4312450;RS;79,51
Morro Reuter;4312476;RS;89,53
Morros;2107100;MA;50,67
Mortugaba;2921807;BA;76,85
Morungaba;3532009;SP;85,63
Mossâmedes;5213905;GO;81,31
Mossoró;2408003;RN;88,98
Mostardas;4312500;RS;79,06
Motuca;3532058;SP;84,35
Mozarlândia;5214002;GO;93,5
Muaná;1504901;PA;56,21
Mucajaí;1400308;RR;75,07
Mucambo;2309003;CE;76,11
Mucugê;2921906;BA;81,9
Muçum;4312609;RS;83,53
Mucuri;2922003;BA;80,69
Mucurici;3203601;ES;76,03
Muitos Capões;4312617;RS;81,77
Muliterno;4312625;RS;81,97
Mulungu;2309102;CE;76,21
Mulungu;2509800;PB;71,01
Mulungu do Morro;2922052;BA;68,89
Mundo Novo;2922102;BA;64,52
Mundo Novo;5005681;MS;87,39
Mundo Novo;5214051;GO;84,65
Munhoz;3143807;MG;78,06
Munhoz de Melo;4116307;PR;86,48
Muniz Ferreira;2922201;BA;78,21
Muniz Freire;3203700;ES;75,6
Muquém do São Francisco;2922250;BA;73,39
Muqui;3203809;ES;77,73
Muriaé;3143906;MG;86,55
Muribeca;2804300;SE;76,05
Murici;2705507;AL;83,29
Murici dos Portelas;2206696;PI;68,6
Muricilândia;1713957;TO;71,05
Muritiba;2922300;BA;80,53
Murutinga do Sul;3532108;SP;85,22
Mutuípe;2922409;BA;75,66
Mutum;3144003;MG;77,07
Mutunópolis;5214101;GO;84,62
Muzambinho;3144102;MG;86,7
Nacip Raydan;3144201;MG;80,91
Nantes;3532157;SP;91,72
Nanuque;3144300;MG;82,63
Não-Me-Toque;4312658;RS;91
Naque;3144359;MG;86,74
Narandiba;3532207;SP;88,71
Natal;2408102;RN;89,08
Natalândia;3144375;MG;76,14
Natércia;3144409;MG;83,68
Natividade;1714203;TO;78,42
Natividade;3303104;RJ;85,81
Natividade da Serra;3532306;SP;61,06
Natuba;2509909;PB;75,71
Navegantes;4211306;SC;95,2
Naviraí;5005707;MS;91,38
Nazaré;1714302;TO;75,39
Nazaré;2922508;BA;78,96
Nazaré da Mata;2609501;PE;76,29
Nazaré do Piauí;2206704;PI;68,11
Nazaré Paulista;3532405;SP;78,31
Nazareno;3144508;MG;77,7
Nazarezinho;2510006;PB;70,91
Nazária;2206720;PI;79,14
Nazário;5214408;GO;86,24
Neópolis;2804409;SE;76,5
Nepomuceno;3144607;MG;78,34
Nerópolis;5214507;GO;87,34
Neves Paulista;3532504;SP;81,39
Nhamundá;1303007;AM;48,46
Nhandeara;3532603;SP;84,64
Nicolau Vergueiro;4312674;RS;78,23
Nilo Peçanha;2922607;BA;71,71
Nilópolis;3303203;RJ;87,76
Nina Rodrigues;2107209;MA;66,85
Ninheira;3144656;MG;63,86
Nioaque;5005806;MS;87,38
Nipoã;3532702;SP;87,51
Niquelândia;5214606;GO;80,17
Nísia Floresta;2408201;RN;84,14
Niterói;3303302;RJ;91,25
Nobres;5105903;MT;89,81
Nonoai;4312708;RS;77,29
Nordestina;2922656;BA;61,95
Normandia;1400407;RR;46,19
Nortelândia;5106000;MT;80,12
Nossa Senhora Aparecida;2804458;SE;81,3
Nossa Senhora da Glória;2804508;SE;76,86
Nossa Senhora das Dores;2804607;SE;69
Nossa Senhora das Graças;4116406;PR;86,67
Nossa Senhora de Lourdes;2804706;SE;74,59
Nossa Senhora de Nazaré;2206753;PI;72,02
Nossa Senhora do Livramento;5106109;MT;72,84
Nossa Senhora do Socorro;2804805;SE;87,13
Nossa Senhora dos Remédios;2206803;PI;61,15
Nova Aliança;3532801;SP;86,28
Nova Aliança do Ivaí;4116505;PR;73,96
Nova Alvorada;4312757;RS;92,66
Nova Alvorada do Sul;5006002;MS;86,56
Nova América;5214705;GO;80,62
Nova América da Colina;4116604;PR;83,85
Nova Andradina;5006200;MS;88,77
Nova Araçá;4312807;RS;90,78
Nova Aurora;4116703;PR;91,3
Nova Aurora;5214804;GO;82,57
Nova Bandeirantes;5106158;MT;87,71
Nova Bassano;4312906;RS;88,97
Nova Belém;3144672;MG;61,98
Nova Boa Vista;4312955;RS;87,56
Nova Brasilândia;5106208;MT;62,84
Nova Brasilândia D'Oeste;1100148;RO;87,42
Nova Bréscia;4313003;RS;87,14
Nova Campina;3532827;SP;78,39
Nova Canaã;2922706;BA;74,01
Nova Canaã do Norte;5106216;MT;85,4
Nova Canaã Paulista;3532843;SP;82,32
Nova Candelária;4313011;RS;91,29
Nova Cantu;4116802;PR;70,95
Nova Castilho;3532868;SP;89,2
Nova Colinas;2107258;MA;77,69
Nova Crixás;5214838;GO;88,77
Nova Cruz;2408300;RN;76,33
Nova Era;3144706;MG;84,18
Nova Erechim;4211405;SC;89,91
Nova Esperança;4116901;PR;83,97
Nova Esperança do Piriá;1504950;PA;59,28
Nova Esperança do Sudoeste;4116950;PR;84,53
Nova Esperança do Sul;4313037;RS;84,11
Nova Europa;3532900;SP;85,78
Nova Fátima;2922730;BA;80,11
Nova Fátima;4117008;PR;85,55
Nova Floresta;2510105;PB;78,19
Nova Friburgo;3303401;RJ;89,65
Nova Glória;5214861;GO;82,97
Nova Granada;3533007;SP;86,61
Nova Guarita;5108808;MT;92,62
Nova Guataporanga;3533106;SP;73,21
Nova Hartz;4313060;RS;89,82
Nova Ibiá;2922755;BA;69,44
Nova Iguaçu;3303500;RJ;84,57
Nova Iguaçu de Goiás;5214879;GO;80,36
Nova Independência;3533205;SP;90,96
Nova Iorque;2107308;MA;74,93
Nova Ipixuna;1504976;PA;55,63
Nova Itaberaba;4211454;SC;83,79
Nova Itarana;2922805;BA;76,77
Nova Lacerda;5106182;MT;89,13
Nova Laranjeiras;4117057;PR;73,9
Nova Lima;3144805;MG;92,21
Nova Londrina;4117107;PR;88,01
Nova Luzitânia;3533304;SP;84,68
Nova Mamoré;1100338;RO;86,93
Nova Marilândia;5108857;MT;81,95
Nova Maringá;5108907;MT;87,36
Nova Módica;3144904;MG;71,64
Nova Monte Verde;5108956;MT;86,6
Nova Mutum;5106224;MT;94,97
Nova Nazaré;5106174;MT;72,33
Nova Odessa;3533403;SP;93,48
Nova Olímpia;4117206;PR;84,08
Nova Olímpia;5106232;MT;80,09
Nova Olinda;1714880;TO;82,2
Nova Olinda;2309201;CE;76,75
Nova Olinda;2510204;PB;76,6
Nova Olinda do Maranhão;2107357;MA;71,21
Nova Olinda do Norte;1303106;AM;63,24
Nova Pádua;4313086;RS;93,7
Nova Palma;4313102;RS;80,4
Nova Palmeira;2510303;PB;78,81
Nova Petrópolis;4313201;RS;88,62
Nova Ponte;3145000;MG;89,51
Nova Porteirinha;3145059;MG;73,66
Nova Prata;4313300;RS;93,46
Nova Prata do Iguaçu;4117255;PR;92,92
Nova Ramada;4313334;RS;84,84
Nova Redenção;2922854;BA;69,13
Nova Resende;3145109;MG;83,19
Nova Roma;5214903;GO;73,99
Nova Roma do Sul;4313359;RS;89,01
Nova Rosalândia;1715002;TO;76,44
Nova Russas;2309300;CE;81,16
Nova Santa Bárbara;4117214;PR;90,25
Nova Santa Helena;5106190;MT;91,82
Nova Santa Rita;2207959;PI;60,35
Nova Santa Rita;4313375;RS;88,1
Nova Santa Rosa;4117222;PR;90,53
Nova Serrana;3145208;MG;91,52
Nova Soure;2922904;BA;63,88
Nova Tebas;4117271;PR;74,06
Nova Timboteua;1505007;PA;64,67
Nova Trento;4211504;SC;89,99
Nova Ubiratã;5106240;MT;89,74
Nova União;1101435;RO;92,08
Nova União;3136603;MG;82,24
Nova Venécia;3203908;ES;83,53
Nova Veneza;4211603;SC;91,68
Nova Veneza;5215009;GO;88,95
Nova Viçosa;2923001;BA;76,5
Nova Xavantina;5106257;MT;87,97
Novais;3533254;SP;84,12
Novo Acordo;1715101;TO;67,29
Novo Airão;1303205;AM;73,64
Novo Alegre;1715150;TO;81,2
Novo Aripuanã;1303304;AM;54,45
Novo Barreiro;4313490;RS;77,72
Novo Brasil;5215207;GO;79,38
Novo Cabrais;4313391;RS;82,85
Novo Cruzeiro;3145307;MG;64,93
Novo Gama;5215231;GO;89,29
Novo Hamburgo;4313409;RS;90,15
Novo Horizonte;2923035;BA;86,74
Novo Horizonte;3533502;SP;84,91
Novo Horizonte;4211652;SC;87,46
Novo Horizonte do Norte;5106273;MT;77,01
Novo Horizonte do Oeste;1100502;RO;88,77
Novo Horizonte do Sul;5006259;MS;79,73
Novo Itacolomi;4117297;PR;82,07
Novo Jardim;1715259;TO;61,39
Novo Lino;2705606;AL;76,19
Novo Machado;4313425;RS;74,33
Novo Mundo;5106265;MT;91,18
Novo Oriente;2309409;CE;72,86
Novo Oriente de Minas;3145356;MG;61,79
Novo Oriente do Piauí;2206902;PI;75,74
Novo Planalto;5215256;GO;76,91
Novo Progresso;1505031;PA;82,38
Novo Repartimento;1505064;PA;74,79
Novo Santo Antônio;2206951;PI;63,02
Novo Santo Antônio;5106315;MT;66,71
Novo São Joaquim;5106281;MT;89,59
Novo Tiradentes;4313441;RS;77,17
Novo Triunfo;2923050;BA;62,85
Novo Xingu;4313466;RS;80,71
Novorizonte;3145372;MG;64,96
Nuporanga;3533601;SP;86,64
Óbidos;1505106;PA;61,46
Ocara;2309458;CE;81,27
Ocauçu;3533700;SP;84,72
Oeiras;2207009;PI;74,52
Oeiras do Pará;1505205;PA;56,73
Oiapoque;1600501;AP;71,5
Olaria;3145406;MG;60,32
Óleo;3533809;SP;83,04
Olho d'Água;2510402;PB;75,13
Olho d'Água das Cunhãs;2107407;MA;81,16
Olho d'Água das Flores;2705705;AL;74,51
Olho d'Água do Borges;2408409;RN;73,89
Olho d'Água do Casado;2705804;AL;75,6
Olho D'Água do Piauí;2207108;PI;68,34
Olho d'Água Grande;2705903;AL;61,64
Olhos-d'Água;3145455;MG;80,41
Olímpia;3533908;SP;90,26
Olímpio Noronha;3145505;MG;74,68
Olinda;2609600;PE;87,11
Olinda Nova do Maranhão;2107456;MA;72,54
Olindina;2923100;BA;71,7
Olivedos;2510501;PB;77,29
Oliveira;3145604;MG;82,34
Oliveira de Fátima;1715507;TO;79,4
Oliveira dos Brejinhos;2923209;BA;73,7
Oliveira Fortes;3145703;MG;76,12
Olivença;2706000;AL;57,45
Onça de Pitangui;3145802;MG;72,12
Onda Verde;3534005;SP;88,32
Oratórios;3145851;MG;79,02
Oriente;3534104;SP;84,65
Orindiúva;3534203;SP;92,12
Oriximiná;1505304;PA;68,45
Orizânia;3145877;MG;75,36
Orizona;5215306;GO;81,9
Orlândia;3534302;SP;91,29
Orleans;4211702;SC;90,53
Orobó;2609709;PE;75,63
Orocó;2609808;PE;81,97
Orós;2309508;CE;78,62
Ortigueira;4117305;PR;71,81
Osasco;3534401;SP;92,38
Oscar Bressane;3534500;SP;83,54
Osório;4313508;RS;89,79
Osvaldo Cruz;3534609;SP;85,88
Otacílio Costa;4211751;SC;91,41
Ourém;1505403;PA;69,64
Ouriçangas;2923308;BA;65,23
Ouricuri;2609907;PE;73,76
Ourilândia do Norte;1505437;PA;87,8
Ourinhos;3534708;SP;88,13
Ourizona;4117404;PR;82,02
Ouro;4211801;SC;89,69
Ouro Branco;2408508;RN;77,07
Ouro Branco;2706109;AL;75,79
Ouro Branco;3145901;MG;91,15
Ouro Fino;3146008;MG;79,02
Ouro Preto;3146107;MG;86,04
Ouro Preto do Oeste;1100155;RO;91,96
Ouro Velho;2510600;PB;73,13
Ouro Verde;3534807;SP;85,18
Ouro Verde;4211850;SC;92,38
Ouro Verde de Goiás;5215405;GO;80,16
Ouro Verde de Minas;3146206;MG;71,02
Ouro Verde do Oeste;4117453;PR;82,23
Ouroeste;3534757;SP;84,89
Ourolândia;2923357;BA;67,92
Ouvidor;5215504;GO;88,97
Pacaembu;3534906;SP;83,99
Pacajá;1505486;PA;64,46
Pacajus;2309607;CE;82,42
Pacaraima;1400456;RR;64,66
Pacatuba;2309706;CE;85,64
Pacatuba;2804904;SE;61,09
Paço do Lumiar;2107506;MA;87,34
Pacoti;2309805;CE;81,92
Pacujá;2309904;CE;80,03
Padre Bernardo;5215603;GO;83,51
Padre Carvalho;3146255;MG;74,77
Padre Marcos;2207207;PI;67,32
Padre Paraíso;3146305;MG;73,05
Paes Landim;2207306;PI;49,67
Pai Pedro;3146552;MG;63,55
Paial;4211876;SC;75,14
Paiçandu;4117503;PR;89,47
Paim Filho;4313607;RS;82,46
Paineiras;3146404;MG;73,92
Painel;4211892;SC;81,93
Pains;3146503;MG;80,87
Paiva;3146602;MG;83,99
Pajeú do Piauí;2207355;PI;78,58
Palestina;2706208;AL;66,97
Palestina;3535002;SP;87,24
Palestina de Goiás;5215652;GO;89,46
Palestina do Pará;1505494;PA;81,6
Palhano;2310001;CE;74,69
Palhoça;4211900;SC;94,98
Palma;3146701;MG;78,57
Palma Sola;4212007;SC;85,51
Palmácia;2310100;CE;64,5
Palmares;2610004;PE;82,34
Palmares do Sul;4313656;RS;83
Palmares Paulista;3535101;SP;85,19
Palmas;1721000;TO;93,83
Palmas;4117602;PR;87,46
Palmas de Monte Alto;2923407;BA;67,92
Palmeira;4117701;PR;86,19
Palmeira;4212056;SC;75,18
Palmeira d'Oeste;3535200;SP;84,39
Palmeira das Missões;4313706;RS;83,91
Palmeira do Piauí;2207405;PI;80,95
Palmeira dos Índios;2706307;AL;76,87
Palmeirais;2207504;PI;64,59
Palmeirândia;2107605;MA;55,67
Palmeirante;1715705;TO;68,17
Palmeiras;2923506;BA;85,11
Palmeiras de Goiás;5215702;GO;89,82
Palmeiras do Tocantins;1713809;TO;83,85
Palmeirina;2610103;PE;70,04
Palmeirópolis;1715754;TO;84,09
Palmelo;5215801;GO;79,28
Palminópolis;5215900;GO;84,86
Palmital;3535309;SP;87,9
Palmital;4117800;PR;68,55
Palmitinho;4313805;RS;83,92
Palmitos;4212106;SC;87,42
Palmópolis;3146750;MG;65,54
Palotina;4117909;PR;92,91
Panamá;5216007;GO;83,84
Panambi;4313904;RS;91,28
Pancas;3204005;ES;72,52
Panelas;2610202;PE;65,11
Panorama;3535408;SP;86,65
Pantano Grande;4313953;RS;76,81
Pão de Açúcar;2706406;AL;75,69
Papagaios;3146909;MG;87,48
Papanduva;4212205;SC;83,07
Paquetá;2207553;PI;57,2
Pará de Minas;3147105;MG;88,29
Paracambi;3303609;RJ;88,07
Paracatu;3147006;MG;88,67
Paracuru;2310209;CE;83,62
Paragominas;1505502;PA;83,84
Paraguaçu;3147204;MG;83,64
Paraguaçu Paulista;3535507;SP;88,05
Paraí;4314001;RS;89,41
Paraíba do Sul;3303708;RJ;86,66
Paraibano;2107704;MA;78,18
Paraibuna;3535606;SP;80,43
Paraipaba;2310258;CE;77,87
Paraíso;3535705;SP;87,21
Paraíso;4212239;SC;85,62
Paraíso das Águas;5006275;MS;93,19
Paraíso do Norte;4118006;PR;86,37
Paraíso do Sul;4314027;RS;72,71
Paraíso do Tocantins;1716109;TO;85,62
Paraisópolis;3147303;MG;87,28
Parambu;2310308;CE;80,98
Paramirim;2923605;BA;79,47
Paramoti;2310407;CE;69,3
Paraná;2408607;RN;84,94
Paranã;1716208;TO;61,16
Paranacity;4118105;PR;87,38
Paranaguá;4118204;PR;90,34
Paranaíba;5006309;MS;86,05
Paranaiguara;5216304;GO;79,65
Paranaíta;5106299;MT;89,08
Paranapanema;3535804;SP;85,76
Paranapoema;4118303;PR;85,13
Paranapuã;3535903;SP;83,37
Paranatama;2610301;PE;72,91
Paranatinga;5106307;MT;85,56
Paranavaí;4118402;PR;88,95
Paranhos;5006358;MS;58,82
Paraopeba;3147402;MG;78,28
Parapuã;3536000;SP;80,08
Parari;2510659;PB;77,02
Paratinga;2923704;BA;78,68
Paraty;3303807;RJ;86,76
Paraú;2408706;RN;68,24
Parauapebas;1505536;PA;91,49
Paraúna;5216403;GO;89,24
Parazinho;2408805;RN;65,75
Pardinho;3536109;SP;90,62
Pareci Novo;4314035;RS;87,17
Parecis;1101450;RO;83,85
Parelhas;2408904;RN;84,69
Pariconha;2706422;AL;77,81
Parintins;1303403;AM;72,59
Paripiranga;2923803;BA;70,25
Paripueira;2706448;AL;87,55
Pariquera-Açu;3536208;SP;83,85
Parisi;3536257;SP;83,21
Parnaguá;2207603;PI;63,57
Parnaíba;2207702;PI;84,91
Parnamirim;2403251;RN;93,43
Parnamirim;2610400;PE;75,4
Parnarama;2107803;MA;69,16
Parobé;4314050;RS;87,92
Passa e Fica;2409100;RN;76,24
Passa Quatro;3147600;MG;84,18
Passa Sete;4314068;RS;77,44
Passa Tempo;3147709;MG;77,28
Passa Vinte;3147808;MG;78,09
Passabém;3147501;MG;68,52
Passagem;2409209;RN;77,16
Passagem;2510709;PB;74,3
Passagem Franca;2107902;MA;64,35
Passagem Franca do Piauí;2207751;PI;70,85
Passira;2610509;PE;70,41
Passo de Camaragibe;2706505;AL;82,28
Passo de Torres;4212254;SC;96,9
Passo do Sobrado;4314076;RS;74,21
Passo Fundo;4314100;RS;90,31
Passos;3147907;MG;88,69
Passos Maia;4212270;SC;78,04
Pastos Bons;2108009;MA;71,69
Patis;3147956;MG;63,29
Pato Bragado;4118451;PR;91,54
Pato Branco;4118501;PR;94,66
Patos;2510808;PB;85,29
Patos de Minas;3148004;MG;90,24
Patos do Piauí;2207777;PI;53,49
Patrocínio;3148103;MG;89,46
Patrocínio do Muriaé;3148202;MG;86,33
Patrocínio Paulista;3536307;SP;84,83
Patu;2409308;RN;82,16
Paty do Alferes;3303856;RJ;86,11
Pau Brasil;2923902;BA;70,04
Pau D'Arco;1505551;PA;75,79
Pau D'Arco;1716307;TO;76,69
Pau D'Arco do Piauí;2207793;PI;61,13
Pau dos Ferros;2409407;RN;86,31
Paudalho;2610608;PE;81,59
Pauini;1303502;AM;50,26
Paula Cândido;3148301;MG;69,45
Paula Freitas;4118600;PR;76,82
Paulicéia;3536406;SP;90,31
Paulínia;3536505;SP;94,7
Paulino Neves;2108058;MA;74,09
Paulista;2510907;PB;78,35
Paulista;2610707;PE;90,49
Paulistana;2207801;PI;76,22
Paulistânia;3536570;SP;78,85
Paulistas;3148400;MG;72,09
Paulo Afonso;2924009;BA;85,54
Paulo Bento;4314134;RS;80,96
Paulo de Faria;3536604;SP;81,85
Paulo Frontin;4118709;PR;76,23
Paulo Jacinto;2706604;AL;73,68
Paulo Lopes;4212304;SC;86,8
Paulo Ramos;2108108;MA;81,49
Pavão;3148509;MG;68,67
Paverama;4314159;RS;76,53
Pavussu;2207850;PI;62,19
Pé de Serra;2924058;BA;79,33
Peabiru;4118808;PR;84,4
Peçanha;3148608;MG;66,72
Pederneiras;3536703;SP;89,99
Pedra;2610806;PE;66,69
Pedra Azul;3148707;MG;74,22
Pedra Bela;3536802;SP;85,7
Pedra Bonita;3148756;MG;79,05
Pedra Branca;2310506;CE;80,46
Pedra Branca;2511004;PB;77,1
Pedra Branca do Amapari;1600154;AP;72,03
Pedra do Anta;3148806;MG;60,6
Pedra do Indaiá;3148905;MG;72,1
Pedra Dourada;3149002;MG;78,78
Pedra Grande;2409506;RN;78,62
Pedra Lavrada;2511103;PB;78,87
Pedra Mole;2805000;SE;79,1
Pedra Preta;2409605;RN;84,53
Pedra Preta;5106372;MT;81,36
Pedralva;3149101;MG;85,66
Pedranópolis;3536901;SP;79,66
Pedrão;2924108;BA;70,03
Pedras Altas;4314175;RS;80,25
Pedras de Fogo;2511202;PB;80,74
Pedras de Maria da Cruz;3149150;MG;73,3
Pedras Grandes;4212403;SC;83,61
Pedregulho;3537008;SP;85,83
Pedreira;3537107;SP;88,31
Pedreiras;2108207;MA;84,18
Pedrinhas;2805109;SE;70,06
Pedrinhas Paulista;3537156;SP;88,08
Pedrinópolis;3149200;MG;91,99
Pedro Afonso;1716505;TO;83,05
Pedro Alexandre;2924207;BA;54,39
Pedro Avelino;2409704;RN;76,87
Pedro Canário;3204054;ES;79,8
Pedro de Toledo;3537206;SP;76,71
Pedro do Rosário;2108256;MA;50,71
Pedro Gomes;5006408;MS;75,06
Pedro II;2207900;PI;72,4
Pedro Laurentino;2207934;PI;61,25
Pedro Leopoldo;3149309;MG;87,96
Pedro Osório;4314209;RS;80,48
Pedro Régis;2512721;PB;69,98
Pedro Teixeira;3149408;MG;73,27
Pedro Velho;2409803;RN;77,72
Peixe;1716604;TO;81,68
Peixe-Boi;1505601;PA;64,53
Peixoto de Azevedo;5106422;MT;87,02
Pejuçara;4314308;RS;87,57
Pelotas;4314407;RS;88,83
Penaforte;2310605;CE;82,14
Penalva;2108306;MA;66,99
Penápolis;3537305;SP;89,08
Pendências;2409902;RN;78,1
Penedo;2706703;AL;80,69
Penha;4212502;SC;92,49
Pentecoste;2310704;CE;71,13
Pequeri;3149507;MG;88,07
Pequi;3149606;MG;76,41
Pequizeiro;1716653;TO;78,49
Perdigão;3149705;MG;88,06
Perdizes;3149804;MG;89,1
Perdões;3149903;MG;84,23
Pereira Barreto;3537404;SP;87,66
Pereiras;3537503;SP;85,2
Pereiro;2310803;CE;63,08
Peri Mirim;2108405;MA;50,96
Periquito;3149952;MG;87,15
Peritiba;4212601;SC;88,58
Peritoró;2108454;MA;68,16
Perobal;4118857;PR;86,25
Pérola;4118907;PR;87,51
Pérola d'Oeste;4119004;PR;88,89
Perolândia;5216452;GO;86,29
Peruíbe;3537602;SP;87,8
Pescador;3150000;MG;71,29
Pescaria Brava;4212650;SC;85,34
Pesqueira;2610905;PE;74,8
Petrolândia;2611002;PE;80,71
Petrolândia;4212700;SC;86,08
Petrolina;2611101;PE;90,18
Petrolina de Goiás;5216809;GO;80,07
Petrópolis;3303906;RJ;90,14
Piaçabuçu;2706802;AL;76,12
Piacatu;3537701;SP;87,36
Piancó;2511301;PB;78,68
Piatã;2924306;BA;83,74
Piau;3150109;MG;72,54
Picada Café;4314423;RS;88,38
Piçarra;1505635;PA;83,14
Picos;2208007;PI;83,97
