"CD_MUN";"NM_MUN";"V00001";"V00002";"V00003";"V00004";"V00005";"V00006";"V00007";"V00008";"V00009";"V00010";"V00011";"V00012";"V00013";"V00014";"V00015";"V00016";"V00017";"V00018";"V00019";"V00020";"V00021";"V00022";"V00023";"V00024";"V00025";"V00026";"V00027";"V00028";"V00029";"V00030";"V00031";"V00032";"V00033";"V00034";"V00035";"V00036";"V00037";"V00038";"V00039";"V00040";"V00041";"V00042";"V00043";"V00044";"V00045";"V00046";"V00047";"V00048";"V00049";"V00050";"V00051";"V00052";"V00053";"V00054";"V00055";"V00056";"V00057";"V00058";"V00059";"V00060";"V00061";"V00062";"V00063";"V00064";"V00065";"V00066";"V00067";"V00068";"V00069";"V00070";"V00071";"V00072";"V00073";"V00074";"V00075";"V00076";"V00077";"V00078";"V00079";"V00080";"V00081";"V00082";"V00083";"V00084";"V00085";"V00086";"V00087";"V00088";"V00089"
"4207502";"Indaial";"25814";"0";"31";"25814";"71407";"14";"31";"9403";"0";"12";"35397";"6";"9";"36010";"0";"20";"4036";"8270";"6719";"4433";"1595";"463";"119";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20506";"151";"5079";"41";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"18";"0";"0";"0";"0";"71407";"9403";"35397";"36010";"4036";"8270";"6719";"4433";"1595";"463";"119";"6";"0";"0";"58496";"431";"12349";"7628";"57";"1682"
"4207577";"Iomerê";"1066";"0";"0";"1066";"2877";"0";"0";"302";"0";"0";"1461";"0";"0";"1416";"0";"0";"136";"394";"293";"165";"63";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1016";"17";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2877";"302";"1461";"1416";"136";"394";"293";"165";"63";"8";"0";"0";"0";"0";"2751";"40";"84";"289";"5";"8"
"4207601";"Ipira";"1835";"0";"0";"1835";"4575";"0";"3";"526";"0";"0";"2253";"0";"0";"2322";"0";"0";"385";"656";"428";"266";"78";"7";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1754";"0";"78";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4575";"526";"2253";"2322";"385";"656";"428";"266";"78";"7";"3";"0";"0";"0";"4390";"0";"181";"498";"0";"25"
"4207650";"Iporã do Oeste";"3401";"3";"0";"3401";"9263";"5";"4";"1083";"0";"0";"4661";"3";"0";"4602";"0";"3";"522";"1150";"858";"593";"195";"43";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3282";"0";"110";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9263";"1083";"4661";"4602";"522";"1150";"858";"593";"195";"43";"0";"0";"0";"0";"9005";"12";"245";"1060";"0";"14"
"4207684";"Ipuaçu";"2528";"0";"0";"2528";"7728";"0";"0";"1373";"0";"0";"3943";"0";"0";"3785";"0";"0";"309";"685";"676";"478";"199";"93";"34";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2467";"0";"56";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7728";"1373";"3943";"3785";"309";"685";"676";"478";"199";"93";"34";"3";"3";"0";"7573";"14";"140";"1355";"3";"10"
"4207700";"Ipumirim";"2812";"0";"0";"2812";"7816";"0";"0";"983";"0";"0";"3999";"0";"0";"3817";"0";"0";"390";"953";"741";"474";"158";"52";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2657";"19";"135";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7816";"983";"3999";"3817";"390";"953";"741";"474";"158";"52";"3";"3";"0";"0";"7444";"52";"320";"932";"6";"44"
"4207759";"Iraceminha";"1466";"0";"0";"1466";"3984";"0";"0";"433";"0";"0";"2038";"0";"0";"1946";"0";"0";"218";"522";"366";"235";"82";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1421";"0";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3984";"433";"2038";"1946";"218";"522";"366";"235";"82";"28";"0";"0";"0";"0";"3884";"6";"94";"423";"0";"9"
"4207809";"Irani";"3654";"0";"3";"3654";"10187";"0";"3";"1364";"0";"0";"5195";"0";"0";"4992";"0";"0";"571";"1107";"1025";"607";"223";"68";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3473";"0";"179";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10187";"1364";"5195";"4992";"571";"1107";"1025";"607";"223";"68";"12";"0";"0";"0";"9748";"0";"437";"1308";"0";"56"
"4207858";"Irati";"787";"0";"0";"787";"2069";"0";"0";"251";"0";"0";"1045";"0";"0";"1024";"0";"0";"130";"280";"190";"131";"39";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"782";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2069";"251";"1045";"1024";"130";"280";"190";"131";"39";"6";"0";"0";"0";"0";"2058";"0";"11";"250";"0";"0"
"4207908";"Irineópolis";"3603";"0";"33";"3603";"10246";"3";"33";"1389";"0";"0";"5228";"0";"12";"5018";"0";"21";"562";"1007";"984";"694";"239";"61";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"33";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3541";"0";"55";"0";"0";"0";"0";"0";"0";"0";"0";"0";"33";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10246";"1389";"5228";"5018";"562";"1007";"984";"694";"239";"61";"6";"0";"0";"0";"10082";"0";"152";"1359";"0";"20"
"4208005";"Itá";"2686";"0";"13";"2686";"7025";"0";"13";"811";"0";"6";"3518";"0";"7";"3507";"0";"6";"454";"984";"625";"415";"120";"27";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2485";"0";"197";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0";"0";"7025";"811";"3518";"3507";"454";"984";"625";"415";"120";"27";"9";"0";"0";"0";"6594";"10";"421";"761";"0";"47"
"4208104";"Itaiópolis";"7708";"3";"16";"7708";"21993";"21";"16";"3023";"6";"0";"11320";"13";"10";"10673";"8";"6";"1279";"2206";"1927";"1432";"538";"181";"25";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7469";"0";"224";"0";"0";"0";"3";"0";"0";"0";"0";"0";"13";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"21993";"3023";"11320";"10673";"1279";"2206";"1927";"1432";"538";"181";"25";"3";"3";"0";"21456";"13";"521";"2968";"0";"51"
"4208203";"Itajaí";"94053";"0";"281";"94053";"262626";"25";"299";"36064";"3";"12";"128597";"3";"129";"134029";"0";"161";"16127";"28117";"24185";"16180";"5896";"2061";"586";"114";"9";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"273";"0";"0";"3";"0";"0";"0";"0";"0";"0";"63969";"861";"28865";"198";"0";"5";"0";"0";"0";"0";"0";"0";"141";"60";"5";"0";"17";"19";"5";"16";"13";"4";"0";"262626";"36064";"128597";"134029";"16127";"28117";"24185";"16180";"5896";"2061";"586";"114";"9";"13";"189815";"2508";"69697";"26472";"369";"9026"
"4208302";"Itapema";"27423";"5";"66";"27423";"75690";"15";"94";"9602";"0";"0";"37089";"6";"42";"38601";"6";"46";"4568";"8951";"6758";"4506";"1616";"486";"142";"58";"15";"6";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"55";"0";"3";"0";"0";"0";"0";"0";"0";"0";"15218";"154";"11940";"56";"0";"0";"0";"5";"0";"0";"0";"0";"8";"9";"12";"0";"3";"0";"0";"34";"0";"0";"0";"75690";"9602";"37089";"38601";"4568";"8951";"6758";"4506";"1616";"486";"142";"58";"15";"6";"45701";"462";"29335";"6485";"56";"2987"
"4208401";"Itapiranga";"6004";"3";"3";"6004";"16621";"13";"3";"2116";"0";"0";"8421";"0";"3";"8200";"5";"0";"927";"1990";"1483";"1068";"354";"92";"18";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5512";"32";"445";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"16621";"2116";"8421";"8200";"927";"1990";"1483";"1068";"354";"92";"18";"0";"0";"3";"15485";"67";"1046";"1984";"3";"117"
"4208450";"Itapoá";"11491";"3";"40";"11491";"30664";"20";"51";"3964";"0";"0";"15271";"10";"28";"15393";"10";"13";"2163";"3985";"2580";"1650";"690";"226";"47";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10418";"42";"979";"12";"0";"3";"0";"0";"0";"0";"0";"0";"14";"7";"5";"0";"0";"0";"10";"0";"4";"0";"0";"30664";"3964";"15271";"15393";"2163";"3985";"2580";"1650";"690";"226";"47";"3";"0";"0";"28222";"119";"2260";"3704";"6";"214"
"4208500";"Ituporanga";"9510";"0";"92";"9510";"26356";"7";"98";"3588";"0";"0";"13174";"0";"25";"13182";"5";"68";"1402";"3136";"2451";"1651";"560";"134";"35";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"88";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8286";"152";"1055";"3";"0";"0";"0";"0";"0";"0";"0";"0";"19";"4";"0";"32";"26";"0";"0";"11";"0";"0";"0";"26356";"3588";"13174";"13182";"1402";"3136";"2451";"1651";"560";"134";"35";"3";"0";"0";"23465";"419";"2449";"3195";"61";"303"
"4208609";"Jaborá";"1543";"0";"0";"1543";"4302";"8";"0";"566";"0";"0";"2159";"3";"0";"2143";"0";"0";"222";"533";"373";"272";"81";"40";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1504";"0";"39";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4302";"566";"2159";"2143";"222";"533";"373";"272";"81";"40";"8";"0";"0";"0";"4214";"0";"88";"549";"0";"16"
"4208708";"Jacinto Machado";"3951";"0";"0";"3951";"10620";"3";"0";"1291";"0";"0";"5337";"0";"0";"5283";"0";"0";"685";"1261";"1040";"664";"198";"32";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3739";"3";"203";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10620";"1291";"5337";"5283";"685";"1261";"1040";"664";"198";"32";"3";"0";"0";"0";"10115";"12";"486";"1241";"0";"48"
"4208807";"Jaguaruna";"7564";"0";"0";"7564";"20365";"0";"0";"2510";"0";"0";"10034";"0";"0";"10331";"0";"0";"1261";"2619";"1781";"1208";"411";"121";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7316";"35";"168";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20365";"2510";"10034";"10331";"1261";"2619";"1781";"1208";"411";"121";"10";"0";"0";"0";"19742";"101";"496";"2428";"15";"48"
"4208906";"Jaraguá do Sul";"66374";"0";"160";"66374";"181962";"18";"165";"23328";"0";"0";"89754";"6";"88";"92208";"7";"73";"10813";"21061";"17273";"11615";"3818";"959";"173";"13";"3";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"156";"0";"0";"0";"0";"0";"0";"0";"0";"0";"44386";"302";"21437";"136";"0";"0";"0";"0";"0";"0";"0";"0";"82";"50";"0";"0";"26";"0";"0";"0";"0";"0";"0";"181962";"23328";"89754";"92208";"10813";"21061";"17273";"11615";"3818";"959";"173";"13";"3";"7";"129611";"913";"51089";"16452";"104";"6668"
"4208955";"Jardinópolis";"676";"0";"0";"676";"1776";"0";"0";"220";"0";"0";"899";"0";"0";"877";"0";"0";"111";"236";"177";"108";"27";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"670";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1776";"220";"899";"877";"111";"236";"177";"108";"27";"7";"0";"0";"0";"0";"1762";"0";"13";"217";"0";"3"
"4209003";"Joaçaba";"11769";"0";"14";"11769";"29991";"3";"14";"3403";"0";"0";"14511";"0";"13";"15480";"0";"0";"2467";"3922";"2955";"1642";"497";"128";"6";"10";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8672";"17";"3056";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"0";"0";"3";"0";"0";"0";"0";"0";"0";"29991";"3403";"14511";"15480";"2467";"3922";"2955";"1642";"497";"128";"6";"10";"3";"0";"23155";"63";"6756";"2746";"4";"630"
"4209102";"Joinville";"221957";"15";"1406";"221957";"612327";"139";"1540";"76795";"15";"37";"300056";"51";"819";"312271";"35";"698";"37053";"68617";"57663";"38882";"12837";"3976";"766";"104";"11";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1351";"15";"8";"5";"0";"0";"0";"0";"0";"0";"161011";"1250";"58966";"354";"0";"25";"5";"6";"4";"0";"0";"0";"821";"221";"13";"0";"40";"57";"3";"39";"46";"155";"0";"612327";"76795";"300056";"312271";"37053";"68617";"57663";"38882";"12837";"3976";"766";"104";"11";"21";"469891";"3787";"137525";"59560";"480";"16295"
"4209151";"José Boiteux";"1871";"0";"0";"1871";"5971";"0";"0";"1026";"0";"0";"3051";"0";"0";"2920";"0";"0";"211";"505";"457";"349";"166";"61";"13";"7";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1836";"0";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5971";"1026";"3051";"2920";"211";"505";"457";"349";"166";"61";"13";"7";"0";"6";"5895";"3";"73";"1012";"0";"13"
"4209177";"Jupiá";"947";"0";"0";"947";"2551";"0";"0";"311";"0";"0";"1314";"0";"0";"1237";"0";"0";"139";"323";"263";"152";"54";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"932";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2551";"311";"1314";"1237";"139";"323";"263";"152";"54";"7";"0";"0";"0";"0";"2506";"3";"42";"302";"0";"6"
"4209201";"Lacerdópolis";"828";"0";"0";"828";"2241";"3";"0";"224";"0";"0";"1111";"0";"0";"1130";"0";"0";"116";"301";"212";"131";"44";"10";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"798";"0";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2241";"224";"1111";"1130";"116";"301";"212";"131";"44";"10";"3";"0";"0";"0";"2172";"4";"65";"215";"0";"7"
"4209300";"Lages";"59933";"8";"116";"59933";"164202";"32";"119";"20886";"6";"7";"79179";"17";"83";"85023";"10";"31";"11125";"17680";"15642";"9889";"3574";"1123";"260";"35";"7";"6";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"116";"0";"0";"0";"0";"0";"0";"0";"0";"0";"49624";"776";"9425";"20";"0";"0";"0";"5";"0";"0";"0";"0";"45";"4";"0";"0";"8";"0";"11";"0";"6";"42";"0";"164202";"20886";"79179";"85023";"11125";"17680";"15642";"9889";"3574";"1123";"260";"35";"7";"6";"141247";"2015";"20823";"18394";"300";"2073"
"4209409";"Laguna";"16383";"0";"56";"16383";"42537";"0";"65";"4401";"0";"0";"20645";"0";"34";"21892";"0";"31";"3316";"5460";"3984";"2362";"770";"206";"45";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"3";"0";"0";"0";"0";"0";"0";"0";"14332";"73";"1911";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"42537";"4401";"20645";"21892";"3316";"5460";"3984";"2362";"770";"206";"45";"3";"3";"0";"37973";"237";"4290";"3915";"21";"414"
"4209458";"Lajeado Grande";"584";"0";"0";"584";"1699";"3";"0";"226";"0";"0";"865";"0";"0";"834";"0";"0";"82";"166";"162";"114";"35";"11";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"578";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1699";"226";"865";"834";"82";"166";"162";"114";"35";"11";"8";"0";"0";"0";"1685";"0";"13";"226";"0";"0"
"4209508";"Laurentino";"2938";"0";"25";"2938";"7906";"0";"25";"986";"0";"0";"3989";"0";"0";"3917";"0";"25";"475";"978";"771";"478";"157";"25";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2816";"0";"115";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7906";"986";"3989";"3917";"475";"978";"771";"478";"157";"25";"3";"0";"0";"0";"7595";"3";"298";"941";"0";"36"
"4209607";"Lauro Müller";"5281";"0";"0";"5281";"14381";"0";"0";"1820";"0";"0";"7142";"0";"0";"7239";"0";"0";"890";"1578";"1431";"978";"266";"60";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4953";"40";"279";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14381";"1820";"7142";"7239";"890";"1578";"1431";"978";"266";"60";"3";"0";"0";"0";"13579";"121";"679";"1705";"24";"86"
"4209706";"Lebon Régis";"3873";"0";"3";"3873";"11447";"10";"11";"1837";"0";"6";"5820";"3";"7";"5627";"4";"4";"550";"1105";"999";"716";"308";"113";"29";"10";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3763";"0";"101";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"11447";"1837";"5820";"5627";"550";"1105";"999";"716";"308";"113";"29";"10";"3";"0";"11145";"5";"282";"1794";"0";"39"
"4209805";"Leoberto Leal";"1217";"0";"4";"1217";"3315";"11";"4";"377";"0";"0";"1705";"5";"0";"1610";"3";"4";"168";"424";"333";"199";"63";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1185";"3";"27";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"3315";"377";"1705";"1610";"168";"424";"333";"199";"63";"16";"0";"0";"0";"0";"3246";"6";"61";"370";"0";"7"
"4209854";"Lindóia do Sul";"1637";"0";"23";"1637";"4525";"0";"23";"550";"0";"0";"2283";"0";"15";"2242";"0";"8";"220";"588";"401";"283";"96";"26";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1605";"0";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"0";"0";"0";"4525";"550";"2283";"2242";"220";"588";"401";"283";"96";"26";"6";"0";"0";"0";"4440";"4";"79";"542";"0";"8"
"4209904";"Lontras";"4659";"4";"0";"4659";"12851";"17";"0";"1836";"0";"0";"6402";"6";"0";"6449";"3";"0";"781";"1463";"1168";"802";"299";"68";"10";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4274";"21";"352";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12851";"1836";"6402";"6449";"781";"1463";"1168";"802";"299";"68";"10";"0";"0";"0";"11945";"75";"829";"1696";"7";"126"
"4210001";"Luiz Alves";"3984";"0";"0";"3984";"11680";"4";"0";"1589";"0";"0";"5918";"0";"0";"5762";"0";"0";"521";"1183";"993";"835";"311";"74";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3704";"13";"259";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11680";"1589";"5918";"5762";"521";"1183";"993";"835";"311";"74";"19";"0";"0";"0";"11020";"51";"608";"1514";"3";"66"
"4210035";"Luzerna";"2283";"0";"0";"2283";"5786";"0";"0";"627";"0";"0";"2829";"0";"0";"2957";"0";"0";"440";"822";"558";"334";"72";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2047";"5";"216";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5786";"627";"2829";"2957";"440";"822";"558";"334";"72";"19";"0";"0";"0";"0";"5237";"27";"509";"567";"0";"54"
"4210050";"Macieira";"648";"0";"0";"648";"1778";"0";"0";"231";"0";"0";"910";"0";"0";"868";"0";"0";"80";"239";"165";"115";"33";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"639";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1778";"231";"910";"868";"80";"239";"165";"115";"33";"8";"0";"0";"0";"0";"1761";"0";"17";"227";"0";"4"
"4210100";"Mafra";"20079";"0";"73";"20079";"54988";"5";"91";"6793";"0";"4";"27187";"3";"53";"27801";"0";"38";"3556";"6135";"5092";"3468";"1214";"336";"56";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"67";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18484";"253";"1295";"0";"0";"0";"0";"0";"0";"0";"0";"0";"42";"0";"6";"0";"3";"13";"5";"0";"4";"0";"0";"54988";"6793";"27187";"27801";"3556";"6135";"5092";"3468";"1214";"336";"56";"0";"0";"0";"51415";"700";"2854";"6358";"127";"285"
"4210209";"Major Gercino";"1201";"0";"0";"1201";"3207";"0";"0";"414";"0";"0";"1613";"0";"0";"1594";"0";"0";"216";"414";"281";"165";"70";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1188";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3207";"414";"1613";"1594";"216";"414";"281";"165";"70";"20";"0";"0";"0";"0";"3182";"0";"22";"413";"0";"0"
"4210308";"Major Vieira";"2672";"13";"0";"2672";"7386";"26";"0";"911";"4";"0";"3778";"14";"0";"3608";"12";"0";"421";"807";"755";"472";"138";"29";"10";"0";"0";"0";"3";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2617";"0";"48";"3";"0";"0";"10";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7386";"911";"3778";"3608";"421";"807";"755";"472";"138";"29";"10";"0";"0";"0";"7252";"5";"119";"890";"0";"12"
"4210407";"Maracajá";"2744";"0";"51";"2744";"7749";"4";"58";"1090";"0";"0";"3893";"0";"19";"3856";"0";"39";"387";"875";"686";"535";"180";"33";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"49";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2684";"0";"53";"0";"0";"0";"0";"0";"0";"0";"0";"0";"51";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7749";"1090";"3893";"3856";"387";"875";"686";"535";"180";"33";"3";"0";"0";"0";"7599";"12";"135";"1074";"3";"9"
"4210506";"Maravilha";"10619";"0";"83";"10619";"28055";"7";"83";"3704";"0";"0";"13888";"0";"41";"14167";"3";"42";"1759";"3649";"2733";"1803";"495";"101";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"83";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8755";"11";"1828";"0";"0";"0";"0";"0";"0";"0";"0";"0";"83";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28055";"3704";"13888";"14167";"1759";"3649";"2733";"1803";"495";"101";"3";"0";"0";"0";"23821";"45";"4170";"3196";"3";"489"
"4210555";"Marema";"742";"0";"0";"742";"2184";"0";"0";"230";"0";"0";"1115";"0";"0";"1069";"0";"0";"91";"227";"196";"139";"53";"21";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"739";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2184";"230";"1115";"1069";"91";"227";"196";"139";"53";"21";"5";"0";"0";"0";"2178";"0";"6";"229";"0";"0"
