"CD_MUN";"NM_MUN";"V01317";"V01318";"V01319";"V01320";"V01321";"V01322";"V01323";"V01324";"V01325";"V01326";"V01327";"V01328";"V01329";"V01330";"V01331";"V01332";"V01333";"V01334";"V01335";"V01336";"V01337";"V01338";"V01339";"V01340";"V01341";"V01342";"V01343";"V01344";"V01345";"V01346";"V01347";"V01348";"V01349";"V01350";"V01351";"V01352";"V01353";"V01354";"V01355";"V01356";"V01357";"V01358";"V01359";"V01360";"V01361";"V01362";"V01363";"V01364";"V01365";"V01366";"V01367";"V01368";"V01369";"V01370";"V01371";"V01372";"V01373";"V01374";"V01375";"V01376";"V01377";"V01378";"V01379";"V01380";"V01381";"V01382";"V01383";"V01384";"V01385";"V01386";"V01387";"V01388";"V01389";"V01390";"V01391";"V01392";"V01393";"V01394";"V01395";"V01396";"V01397";"V01398";"V01399";"V01400";"V01401";"V01402";"V01403";"V01404";"V01405";"V01406";"V01407";"V01408";"V01409";"V01410";"V01411"
"3112109";"Caparaó";"2369";"418";"0";"2256";"0";"1172";"245";"0";"1167";"0";"1197";"166";"0";"1089";"0";"826";"174";"0";"848";"0";"626";"194";"138";"31";"0";"0";"617";"226";"0";"0";"0";"47";"234";"340";"199";"0";"3";"42";"80";"20";"0";"0";"0";"0";"0";"0";"41";"240";"335";"215";"0";"0";"0";"0";"0";"475";"41";"0";"474";"0";"570";"114";"0";"551";"0";"987";"194";"0";"919";"0";"337";"42";"0";"310";"0";"152";"12";"0";"153";"0";"1015";"226";"0";"1011";"0";"191";"3";"0";"165";"0";"1005";"155";"0";"924";"0"
"3112208";"Capela Nova";"2712";"163";"0";"1483";"0";"1302";"82";"0";"747";"0";"1410";"77";"0";"736";"0";"1024";"76";"0";"565";"0";"637";"387";"42";"24";"0";"0";"348";"215";"0";"0";"0";"6";"131";"433";"442";"0";"0";"4";"34";"22";"0";"0";"0";"0";"0";"0";"10";"88";"233";"219";"0";"0";"0";"0";"0";"389";"3";"0";"199";"0";"434";"17";"0";"302";"0";"1149";"80";"0";"633";"0";"740";"33";"0";"349";"0";"107";"0";"0";"55";"0";"1192";"76";"0";"686";"0";"132";"0";"0";"49";"0";"1274";"74";"0";"675";"0"
"3112307";"Capelinha";"9356";"3312";"26";"26833";"6";"4513";"1762";"9";"13208";"0";"4838";"1532";"7";"13625";"5";"3182";"1453";"5";"9476";"0";"1667";"1498";"785";"633";"3";"0";"4678";"4791";"0";"0";"0";"105";"862";"1220";"882";"0";"73";"458";"476";"326";"0";"0";"4";"0";"0";"47";"607";"3178";"3664";"1917";"0";"0";"0";"0";"0";"2163";"347";"4";"5757";"0";"2012";"888";"7";"6905";"0";"3717";"1482";"3";"11080";"3";"1431";"496";"0";"3086";"0";"749";"62";"0";"1925";"0";"3742";"1654";"8";"11273";"0";"712";"59";"0";"1797";"0";"4103";"1413";"6";"11816";"3"
"3112406";"Capetinga";"4100";"377";"0";"2078";"0";"2064";"204";"0";"1097";"0";"2035";"165";"0";"979";"0";"1491";"164";"0";"721";"0";"805";"683";"91";"64";"0";"0";"391";"322";"0";"0";"5";"45";"292";"538";"592";"0";"0";"10";"73";"36";"0";"0";"0";"0";"0";"4";"33";"146";"294";"201";"0";"0";"0";"0";"0";"750";"28";"0";"444";"0";"776";"64";"0";"457";"0";"1582";"183";"0";"826";"0";"986";"78";"0";"339";"0";"278";"4";"0";"139";"0";"1776";"193";"0";"950";"0";"234";"3";"0";"133";"0";"1796";"156";"0";"835";"0"
"3112505";"Capim Branco";"2710";"1245";"3";"6682";"8";"1257";"667";"0";"3276";"0";"1451";"575";"0";"3406";"3";"871";"490";"0";"2226";"3";"490";"372";"301";"173";"0";"0";"1252";"973";"0";"0";"0";"10";"139";"345";"335";"0";"5";"84";"195";"145";"0";"0";"0";"0";"0";"0";"59";"489";"931";"712";"0";"0";"0";"0";"0";"516";"137";"0";"1264";"0";"515";"242";"0";"1424";"0";"1087";"584";"0";"2816";"3";"579";"247";"0";"1177";"0";"149";"27";"0";"393";"0";"1094";"616";"0";"2875";"0";"189";"17";"0";"397";"0";"1250";"532";"0";"3002";"3"
"3112604";"Capinópolis";"6858";"1271";"29";"6453";"18";"3359";"668";"11";"3163";"3";"3497";"597";"0";"3290";"0";"2512";"565";"6";"2465";"0";"1480";"1029";"336";"208";"3";"0";"1359";"1097";"0";"0";"0";"66";"504";"1005";"898";"0";"0";"113";"224";"143";"0";"0";"0";"0";"3";"0";"113";"656";"977";"659";"0";"0";"0";"0";"0";"1302";"130";"3";"1191";"0";"1323";"261";"0";"1473";"3";"2774";"588";"3";"2749";"0";"1454";"240";"5";"1032";"0";"460";"23";"0";"343";"0";"2890";"623";"8";"2810";"3";"413";"17";"0";"378";"0";"3077";"555";"0";"2901";"0"
"3112653";"Capitão Andrade";"1699";"521";"12";"2351";"0";"809";"260";"4";"1145";"0";"890";"261";"8";"1206";"0";"667";"223";"6";"894";"0";"337";"328";"97";"116";"0";"6";"415";"477";"0";"0";"0";"15";"107";"258";"273";"0";"15";"47";"73";"67";"0";"0";"0";"0";"4";"4";"49";"174";"362";"295";"0";"0";"0";"0";"0";"326";"55";"0";"482";"0";"255";"128";"0";"452";"0";"645";"208";"3";"949";"0";"472";"107";"8";"468";"0";"114";"9";"0";"147";"0";"691";"240";"4";"995";"0";"98";"7";"0";"138";"0";"784";"245";"8";"1066";"0"
"3112703";"Capitão Enéas";"2629";"1934";"4";"9529";"11";"1331";"1030";"3";"4698";"0";"1298";"900";"0";"4831";"9";"791";"786";"0";"2997";"0";"511";"269";"475";"302";"0";"0";"1724";"1273";"0";"0";"0";"13";"168";"280";"289";"0";"21";"217";"301";"201";"0";"0";"0";"0";"0";"9";"132";"820";"1209";"805";"0";"0";"0";"0";"0";"703";"285";"0";"2183";"0";"608";"493";"0";"2434";"0";"868";"848";"0";"3701";"3";"445";"290";"0";"1211";"0";"261";"70";"0";"702";"0";"1062";"935";"0";"3996";"0";"236";"51";"0";"704";"0";"1056";"819";"0";"4127";"5"
"3112802";"Capitólio";"6493";"629";"4";"3221";"0";"3177";"316";"0";"1695";"0";"3314";"300";"3";"1524";"0";"2491";"248";"0";"1124";"0";"1382";"1101";"140";"87";"0";"0";"686";"418";"0";"0";"4";"70";"526";"962";"890";"0";"8";"79";"58";"31";"0";"0";"0";"0";"0";"0";"98";"361";"410";"192";"0";"0";"0";"0";"0";"999";"72";"0";"667";"0";"1205";"169";"0";"859";"0";"2761";"270";"0";"1335";"0";"1521";"58";"0";"343";"0";"353";"10";"0";"209";"0";"2812";"291";"0";"1464";"0";"305";"21";"0";"197";"0";"2998";"264";"0";"1310";"0"
"3112901";"Caputira";"3066";"1181";"7";"4679";"0";"1522";"600";"0";"2358";"0";"1544";"581";"5";"2321";"0";"1070";"454";"3";"1558";"0";"682";"385";"266";"179";"0";"0";"953";"603";"0";"0";"0";"17";"232";"423";"368";"0";"11";"121";"172";"118";"0";"0";"0";"0";"0";"0";"71";"412";"588";"466";"0";"0";"0";"0";"0";"620";"187";"0";"969";"0";"597";"293";"0";"1095";"0";"1223";"487";"0";"1860";"0";"626";"193";"0";"755";"0";"204";"54";"0";"302";"0";"1316";"532";"0";"2056";"0";"213";"49";"0";"301";"0";"1329";"521";"4";"2018";"0"
"3113008";"Caraí";"2554";"1731";"3";"15239";"0";"1210";"926";"0";"7632";"0";"1336";"805";"0";"7607";"0";"865";"797";"0";"5204";"0";"420";"429";"423";"361";"0";"0";"2591";"2613";"0";"0";"0";"11";"118";"325";"339";"0";"24";"146";"290";"265";"0";"0";"0";"0";"0";"13";"242";"1245";"2031";"1644";"0";"0";"0";"0";"0";"625";"194";"0";"3408";"0";"459";"357";"0";"3421";"0";"889";"750";"3";"5801";"0";"553";"386";"0";"2609";"0";"192";"44";"0";"1058";"0";"999";"858";"0";"6574";"0";"183";"30";"0";"996";"0";"1134";"749";"0";"6611";"0"
"3113107";"Caranaíba";"967";"482";"0";"1482";"0";"524";"243";"0";"740";"0";"443";"239";"0";"742";"0";"382";"170";"0";"491";"0";"290";"92";"107";"59";"0";"0";"304";"186";"0";"0";"0";"0";"48";"160";"171";"0";"0";"16";"79";"62";"0";"0";"0";"0";"0";"0";"4";"96";"197";"184";"0";"0";"0";"0";"0";"120";"60";"0";"283";"0";"134";"93";"0";"311";"0";"431";"228";"0";"604";"0";"282";"96";"0";"284";"0";"40";"8";"0";"77";"0";"479";"231";"0";"662";"0";"36";"19";"0";"82";"0";"406";"217";"0";"658";"0"
"3113206";"Carandaí";"11738";"1841";"41";"10156";"6";"5586";"970";"19";"5142";"0";"6152";"868";"14";"5014";"0";"3936";"756";"6";"3475";"0";"2228";"1708";"393";"349";"0";"0";"1947";"1528";"0";"0";"0";"64";"808";"1634";"1399";"0";"15";"160";"304";"230";"0";"0";"0";"0";"0";"8";"121";"767";"1433";"1118";"0";"0";"0";"0";"0";"2114";"193";"3";"1830";"0";"2306";"422";"0";"2299";"0";"4967";"840";"17";"4296";"0";"2351";"360";"11";"1731";"0";"714";"44";"0";"577";"0";"4872";"900";"17";"4563";"0";"721";"50";"0";"565";"0";"5431";"805";"14";"4445";"0"
"3113305";"Carangola";"15519";"3715";"49";"11716";"36";"7246";"1856";"15";"5731";"3";"8273";"1859";"16";"5985";"15";"6079";"1543";"15";"4509";"11";"3191";"2886";"756";"769";"3";"9";"2427";"2081";"3";"4";"0";"176";"1259";"2242";"2353";"0";"26";"419";"574";"410";"0";"0";"0";"4";"0";"3";"203";"1081";"1804";"1365";"0";"0";"0";"3";"0";"2764";"489";"0";"2196";"0";"2834";"867";"6";"2583";"0";"6155";"1633";"17";"4843";"16";"3765";"688";"0";"2094";"3";"914";"104";"0";"714";"0";"6325";"1695";"14";"5012";"3";"954";"100";"0";"698";"0";"7317";"1711";"16";"5283";"15"
"3113404";"Caratinga";"35150";"9212";"115";"42310";"20";"16442";"4636";"45";"20845";"3";"18708";"4560";"60";"21465";"6";"12888";"3863";"45";"15834";"3";"6739";"6149";"2034";"1786";"19";"15";"8754";"7076";"0";"0";"22";"549";"2859";"5044";"4282";"0";"190";"1013";"1444";"975";"0";"0";"8";"11";"7";"34";"1027";"4198";"6285";"4211";"0";"0";"0";"0";"0";"6639";"1230";"14";"8250";"0";"6872";"2146";"20";"9661";"0";"14468";"4175";"35";"17695";"6";"7165";"1568";"7";"6703";"3";"2347";"279";"0";"2703";"0";"14086";"4278";"34";"18135";"3";"2160";"319";"0";"2606";"0";"16533";"4155";"54";"18850";"6"
"3113503";"Carbonita";"2319";"593";"0";"5576";"0";"1153";"311";"0";"2802";"0";"1164";"272";"0";"2774";"0";"918";"294";"0";"2191";"0";"513";"391";"156";"124";"0";"0";"1184";"999";"0";"0";"0";"22";"175";"378";"305";"0";"11";"70";"109";"68";"0";"0";"0";"0";"0";"0";"85";"569";"896";"607";"0";"0";"0";"0";"0";"434";"34";"0";"1060";"0";"424";"130";"0";"1187";"0";"969";"286";"0";"2418";"0";"469";"100";"0";"901";"0";"141";"3";"0";"345";"0";"1002";"297";"0";"2451";"0";"145";"4";"0";"324";"0";"1011";"258";"0";"2441";"0"
"3113602";"Careaçu";"4495";"386";"3";"1923";"0";"2233";"210";"3";"997";"0";"2262";"171";"0";"926";"0";"1587";"184";"0";"660";"0";"1116";"470";"136";"43";"0";"0";"468";"188";"0";"0";"0";"25";"335";"635";"581";"0";"0";"40";"71";"46";"0";"0";"0";"0";"0";"0";"13";"161";"257";"208";"0";"0";"0";"0";"0";"845";"31";"0";"368";"0";"872";"75";"0";"425";"0";"1831";"191";"0";"795";"0";"944";"75";"0";"331";"0";"280";"7";"0";"119";"0";"1951";"196";"0";"874";"0";"282";"0";"0";"106";"0";"1980";"160";"0";"814";"0"
"3113701";"Carlos Chagas";"4443";"2375";"3";"11689";"0";"2165";"1297";"3";"5764";"0";"2277";"1078";"0";"5925";"0";"1660";"1074";"0";"4381";"0";"957";"684";"670";"383";"0";"0";"2591";"1782";"0";"0";"0";"28";"287";"599";"697";"0";"32";"257";"378";"345";"0";"0";"0";"0";"0";"0";"169";"1000";"1713";"1471";"0";"0";"0";"0";"0";"868";"274";"0";"2198";"0";"746";"506";"0";"2334";"0";"1733";"1057";"0";"4890";"0";"1082";"504";"0";"2264";"0";"303";"41";"0";"705";"0";"1845";"1224";"3";"5052";"0";"277";"65";"0";"669";"0";"1981";"986";"0";"5254";"0"
"3113800";"Carmésia";"634";"232";"3";"1270";"456";"299";"132";"0";"641";"231";"331";"100";"0";"627";"224";"231";"109";"0";"453";"108";"115";"113";"63";"46";"0";"0";"226";"227";"77";"30";"0";"0";"36";"87";"102";"0";"0";"26";"37";"39";"0";"0";"0";"0";"0";"0";"10";"91";"184";"162";"0";"8";"53";"28";"9";"113";"20";"0";"265";"189";"101";"40";"0";"249";"127";"261";"110";"0";"501";"115";"152";"58";"0";"250";"19";"36";"4";"0";"94";"67";"263";"125";"0";"547";"164";"34";"5";"0";"76";"62";"295";"95";"0";"548";"159"
"3113909";"Carmo da Cachoeira";"4160";"1765";"8";"5602";"0";"2021";"929";"0";"2857";"0";"2139";"835";"6";"2745";"0";"1480";"689";"3";"1772";"0";"925";"552";"452";"229";"0";"3";"1196";"572";"0";"0";"0";"20";"267";"571";"598";"0";"16";"169";"296";"176";"0";"0";"0";"0";"3";"0";"93";"475";"698";"490";"0";"0";"0";"0";"0";"749";"254";"0";"1251";"0";"773";"422";"0";"1399";"0";"1651";"807";"0";"2162";"0";"987";"266";"3";"790";"0";"261";"79";"0";"434";"0";"1755";"841";"0";"2423";"0";"262";"54";"0";"389";"0";"1877";"765";"6";"2355";"0"
"3114006";"Carmo da Mata";"5596";"1367";"4";"4037";"3";"2726";"679";"0";"2052";"0";"2870";"684";"0";"1985";"0";"2187";"602";"3";"1456";"0";"1327";"855";"332";"259";"0";"0";"889";"563";"0";"0";"0";"29";"376";"901";"845";"0";"9";"144";"256";"157";"0";"0";"0";"0";"0";"0";"60";"316";"606";"438";"0";"0";"0";"0";"0";"762";"152";"0";"701";"0";"1015";"290";"0";"975";"0";"2393";"655";"0";"1659";"0";"1417";"259";"0";"699";"0";"247";"29";"0";"223";"0";"2469";"637";"0";"1821";"0";"252";"15";"0";"218";"0";"2609";"644";"0";"1767";"0"
"3114105";"Carmo de Minas";"7498";"1032";"0";"5257";"0";"3650";"523";"0";"2713";"0";"3848";"491";"0";"2544";"0";"2574";"434";"0";"1627";"0";"1298";"1272";"226";"186";"0";"0";"906";"716";"0";"0";"0";"55";"541";"1047";"889";"0";"3";"74";"167";"119";"0";"0";"0";"0";"0";"3";"85";"478";"663";"356";"0";"0";"0";"0";"0";"1374";"73";"0";"1111";"0";"1493";"214";"0";"1471";"0";"3110";"491";"0";"2085";"0";"1521";"198";"0";"587";"0";"461";"14";"0";"363";"0";"3184";"495";"0";"2343";"0";"447";"11";"0";"335";"0";"3394";"465";"0";"2202";"0"
"3114204";"Carmo do Cajuru";"12179";"2661";"20";"8557";"7";"5966";"1362";"5";"4300";"0";"6213";"1277";"10";"4252";"3";"4510";"1063";"4";"3045";"0";"2364";"2140";"544";"498";"0";"3";"1560";"1467";"0";"0";"0";"113";"935";"1883";"1499";"0";"34";"279";"418";"224";"0";"0";"3";"0";"0";"0";"160";"883";"1229";"699";"0";"0";"0";"0";"0";"2097";"400";"5";"1809";"0";"2403";"576";"3";"2128";"0";"5180";"1243";"7";"3499";"0";"2477";"378";"0";"1099";"0";"723";"106";"0";"583";"0";"5232";"1228";"3";"3709";"0";"662";"97";"0";"558";"0";"5537";"1151";"8";"3674";"3"
"3114303";"Carmo do Paranaíba";"16576";"2031";"52";"10054";"0";"8133";"1064";"18";"5049";"0";"8443";"935";"15";"5004";"0";"6412";"902";"6";"3691";"0";"3850";"2552";"452";"408";"3";"0";"2036";"1636";"0";"0";"0";"97";"1145";"2546";"2557";"0";"6";"182";"319";"256";"0";"0";"0";"3";"0";"3";"184";"868";"1573";"986";"0";"0";"0";"0";"0";"2637";"209";"0";"1929";"0";"2929";"419";"3";"2237";"0";"6879";"909";"14";"4270";"0";"4127";"381";"4";"1584";"0";"874";"37";"0";"621";"0";"7252";"986";"17";"4399";"0";"827";"21";"0";"588";"0";"7603";"873";"15";"4400";"0"
"3114402";"Carmo do Rio Claro";"14421";"818";"16";"5591";"27";"7194";"406";"6";"2900";"12";"7227";"378";"4";"2688";"11";"5471";"378";"3";"2057";"3";"3618";"1844";"221";"124";"0";"0";"1380";"657";"3";"0";"0";"125";"1136";"2239";"1928";"0";"3";"58";"149";"65";"0";"0";"0";"0";"0";"0";"70";"529";"844";"551";"0";"0";"3";"0";"0";"2492";"29";"0";"999";"13";"2638";"118";"0";"1312";"6";"6232";"413";"3";"2396";"7";"3059";"148";"3";"862";"0";"847";"5";"0";"276";"0";"6344";"395";"6";"2599";"10";"811";"3";"0";"291";"5";"6407";"353";"4";"2380";"6"
"3114501";"Carmópolis de Minas";"8829";"1268";"22";"7797";"4";"4392";"658";"3";"3988";"0";"4437";"603";"6";"3807";"0";"3171";"539";"0";"2636";"0";"1936";"1227";"280";"241";"0";"0";"1538";"1093";"0";"0";"0";"82";"659";"1256";"1130";"0";"12";"119";"220";"115";"0";"0";"0";"0";"0";"0";"136";"702";"1054";"717";"0";"0";"0";"0";"0";"1519";"139";"0";"1491";"0";"1795";"271";"0";"1917";"0";"3702";"613";"6";"3226";"0";"1805";"193";"0";"1158";"0";"504";"25";"0";"482";"0";"3873";"599";"3";"3501";"0";"534";"17";"0";"495";"0";"3888";"554";"3";"3303";"0"
"3114550";"Carneirinho";"4794";"711";"14";"3874";"0";"2402";"386";"0";"1957";"0";"2392";"311";"7";"1917";"0";"1867";"330";"3";"1526";"0";"1109";"752";"198";"119";"0";"0";"894";"621";"0";"0";"0";"54";"404";"717";"663";"0";"8";"81";"110";"87";"0";"0";"0";"0";"0";"8";"79";"405";"625";"366";"0";"0";"0";"0";"0";"849";"35";"0";"703";"0";"836";"124";"3";"802";"0";"2048";"366";"0";"1746";"0";"1059";"141";"0";"615";"0";"270";"6";"0";"212";"0";"2120";"366";"0";"1735";"0";"275";"4";"0";"211";"0";"2110";"292";"7";"1693";"0"
"3114600";"Carrancas";"1714";"720";"0";"1605";"0";"864";"347";"0";"798";"0";"850";"371";"0";"807";"0";"690";"278";"0";"552";"0";"395";"288";"108";"156";"0";"0";"277";"272";"0";"0";"0";"4";"132";"270";"261";"0";"0";"60";"106";"82";"0";"0";"0";"0";"0";"0";"21";"118";"216";"180";"0";"0";"0";"0";"0";"292";"102";"0";"321";"0";"246";"141";"0";"333";"0";"727";"312";"0";"660";"0";"440";"142";"0";"287";"0";"84";"20";"0";"101";"0";"774";"313";"0";"686";"0";"113";"43";"0";"92";"0";"731";"323";"0";"707";"0"
"3114709";"Carvalhópolis";"2404";"165";"0";"767";"0";"1234";"89";"0";"385";"0";"1170";"70";"0";"382";"0";"897";"68";"0";"252";"0";"561";"336";"49";"10";"0";"0";"138";"110";"0";"0";"0";"17";"130";"346";"396";"0";"0";"10";"32";"17";"0";"0";"0";"0";"0";"0";"11";"60";"92";"73";"0";"0";"0";"0";"0";"331";"15";"0";"158";"0";"470";"24";"0";"194";"0";"952";"84";"0";"303";"0";"651";"29";"0";"108";"0";"107";"3";"0";"53";"0";"1123";"85";"0";"330";"0";"99";"4";"0";"40";"0";"1070";"65";"0";"337";"0"
"3114808";"Carvalhos";"3102";"191";"0";"1101";"14";"1557";"99";"0";"572";"6";"1545";"81";"0";"526";"8";"1156";"77";"0";"438";"0";"599";"555";"36";"23";"0";"0";"244";"184";"0";"0";"0";"40";"226";"452";"423";"0";"0";"8";"22";"22";"0";"0";"0";"0";"0";"0";"6";"84";"165";"157";"0";"0";"0";"0";"0";"478";"10";"0";"166";"5";"547";"36";"0";"206";"5";"1354";"87";"0";"474";"4";"723";"40";"0";"239";"0";"168";"0";"0";"39";"0";"1385";"92";"0";"526";"4";"150";"0";"0";"49";"0";"1388";"78";"0";"469";"6"
"3114907";"Casa Grande";"984";"141";"0";"1089";"0";"519";"70";"0";"547";"0";"465";"64";"0";"542";"0";"357";"51";"0";"354";"0";"268";"86";"31";"14";"0";"0";"229";"124";"0";"0";"0";"3";"50";"144";"154";"0";"0";"10";"16";"12";"0";"0";"0";"0";"0";"0";"0";"61";"169";"112";"0";"0";"0";"0";"0";"128";"10";"0";"196";"0";"178";"39";"0";"233";"0";"432";"59";"0";"479";"0";"246";"20";"0";"179";"0";"56";"0";"0";"45";"0";"460";"67";"0";"498";"0";"34";"3";"0";"72";"0";"429";"57";"0";"470";"0"
"3115003";"Cascalho Rico";"1468";"127";"0";"1116";"0";"711";"70";"0";"580";"0";"757";"55";"0";"536";"0";"591";"60";"0";"407";"0";"337";"254";"35";"20";"0";"0";"231";"176";"0";"0";"0";"17";"98";"212";"260";"0";"0";"14";"19";"16";"0";"0";"0";"0";"0";"0";"12";"106";"162";"119";"0";"0";"0";"0";"0";"242";"11";"0";"187";"0";"246";"33";"0";"229";"0";"558";"54";"0";"489";"0";"422";"27";"0";"211";"0";"65";"0";"0";"73";"0";"644";"69";"0";"507";"0";"97";"3";"0";"53";"0";"660";"51";"0";"481";"0"
"3115102";"Cássia";"9865";"1253";"8";"5985";"3";"4837";"663";"0";"3057";"0";"5028";"560";"3";"2923";"0";"3673";"540";"3";"2164";"0";"2056";"1608";"261";"232";"0";"0";"1152";"995";"0";"0";"0";"106";"700";"1337";"1463";"0";"16";"107";"202";"117";"0";"0";"0";"0";"0";"3";"125";"528";"774";"653";"0";"0";"0";"0";"0";"1721";"143";"0";"1188";"0";"1848";"233";"0";"1334";"0";"3904";"549";"4";"2378";"0";"2383";"241";"0";"1066";"0";"614";"26";"0";"350";"0";"4216";"609";"0";"2682";"0";"561";"22";"0";"364";"0";"4453";"514";"0";"2536";"0"
"3115201";"Conceição da Barra de Minas";"1622";"374";"0";"1561";"0";"848";"186";"0";"807";"0";"774";"185";"0";"753";"0";"620";"157";"0";"545";"0";"436";"180";"87";"60";"0";"0";"352";"191";"0";"0";"0";"7";"102";"263";"232";"0";"0";"29";"62";"50";"0";"0";"0";"0";"0";"0";"22";"102";"225";"186";"0";"0";"0";"0";"0";"235";"30";"0";"267";"0";"276";"65";"0";"345";"0";"726";"191";"0";"653";"0";"382";"80";"0";"292";"0";"75";"4";"0";"82";"0";"770";"179";"0";"723";"0";"78";"3";"0";"79";"0";"694";"178";"0";"672";"0"
"3115300";"Cataguases";"34859";"10647";"15";"20494";"11";"16433";"5302";"4";"10023";"0";"18426";"5333";"8";"10471";"3";"13719";"4166";"3";"7493";"0";"7219";"6497";"2033";"2117";"0";"3";"3834";"3656";"0";"0";"6";"285";"2774";"5167";"5368";"0";"130";"1046";"1655";"1153";"0";"0";"0";"0";"0";"3";"213";"1698";"3091";"2350";"0";"0";"0";"0";"0";"5283";"1562";"3";"3935";"0";"5863";"2332";"0";"4154";"4";"14902";"4781";"3";"8619";"0";"8805";"1914";"0";"3780";"0";"1809";"464";"0";"1289";"0";"14616";"4770";"3";"8710";"0";"1725";"391";"0";"1208";"0";"16694";"4874";"7";"9238";"3"
"3115359";"Catas Altas";"1729";"785";"7";"2932";"0";"831";"410";"4";"1434";"0";"898";"373";"3";"1498";"0";"614";"340";"4";"1023";"0";"368";"240";"193";"147";"0";"0";"617";"406";"0";"0";"0";"12";"114";"260";"220";"0";"0";"94";"161";"67";"0";"0";"0";"0";"0";"0";"39";"248";"445";"287";"0";"0";"0";"0";"0";"336";"111";"0";"582";"0";"350";"169";"0";"640";"0";"703";"403";"3";"1250";"0";"335";"96";"0";"460";"0";"117";"28";"0";"215";"0";"712";"376";"3";"1218";"0";"119";"32";"0";"182";"0";"778";"337";"3";"1316";"0"
"3115409";"Catas Altas da Noruega";"723";"511";"0";"1875";"0";"341";"261";"0";"931";"0";"382";"250";"0";"944";"0";"235";"203";"0";"654";"0";"138";"92";"108";"91";"0";"0";"381";"273";"0";"0";"0";"0";"36";"106";"74";"0";"0";"30";"75";"77";"0";"0";"0";"0";"0";"0";"10";"111";"275";"249";"0";"0";"0";"0";"0";"135";"67";"0";"344";"0";"133";"121";"0";"411";"0";"306";"212";"0";"753";"0";"145";"103";"0";"367";"0";"30";"16";"0";"104";"0";"304";"239";"0";"826";"0";"41";"12";"0";"98";"0";"335";"230";"0";"841";"0"
"3115458";"Catuji";"957";"1127";"0";"4935";"6";"468";"601";"0";"2401";"0";"489";"526";"0";"2534";"0";"308";"472";"0";"1705";"0";"139";"163";"233";"235";"0";"0";"722";"981";"0";"0";"0";"4";"47";"129";"98";"0";"15";"122";"181";"131";"0";"0";"0";"0";"0";"3";"87";"468";"661";"464";"0";"0";"0";"0";"0";"248";"165";"0";"1198";"0";"195";"250";"0";"1038";"0";"347";"497";"0";"1983";"0";"161";"209";"0";"716";"0";"81";"37";"0";"378";"0";"378";"552";"0";"2023";"0";"63";"37";"0";"376";"0";"414";"476";"0";"2156";"0"
"3115474";"Catuti";"997";"479";"0";"3259";"0";"503";"237";"0";"1620";"0";"494";"231";"0";"1639";"0";"361";"196";"0";"1151";"0";"243";"117";"108";"83";"0";"0";"708";"443";"0";"0";"0";"6";"56";"142";"140";"0";"3";"41";"70";"56";"0";"0";"0";"0";"0";"0";"24";"253";"482";"375";"0";"0";"0";"0";"0";"211";"61";"0";"623";"0";"159";"82";"0";"626";"0";"409";"214";"0";"1435";"0";"212";"99";"0";"573";"0";"57";"9";"0";"171";"0";"439";"218";"0";"1445";"0";"74";"9";"0";"208";"0";"417";"211";"0";"1429";"0"
"3115508";"Caxambu";"12128";"2343";"9";"6491";"0";"5628";"1160";"3";"3207";"0";"6500";"1176";"3";"3284";"0";"4719";"1023";"0";"2399";"0";"2256";"2463";"495";"522";"0";"0";"1272";"1127";"0";"0";"0";"75";"765";"1800";"2043";"0";"13";"229";"411";"318";"0";"0";"0";"0";"0";"0";"64";"524";"984";"795";"0";"0";"0";"0";"0";"1938";"295";"0";"1209";"0";"1973";"464";"0";"1341";"0";"4961";"1084";"0";"2696";"0";"3256";"476";"0";"1244";"0";"662";"78";"0";"381";"0";"4966";"1064";"0";"2821";"0";"612";"66";"0";"337";"0";"5886";"1090";"3";"2930";"0"
"3115607";"Cedro do Abaeté";"446";"118";"0";"516";"0";"222";"73";"0";"256";"0";"224";"45";"0";"260";"0";"199";"59";"0";"190";"0";"115";"81";"34";"25";"0";"0";"93";"95";"0";"0";"0";"4";"20";"75";"95";"0";"0";"4";"22";"24";"0";"0";"0";"0";"0";"0";"4";"40";"62";"81";"0";"0";"0";"0";"0";"67";"7";"0";"77";"0";"79";"17";"0";"86";"0";"162";"52";"0";"217";"0";"138";"34";"0";"136";"0";"27";"3";"0";"20";"0";"193";"70";"0";"233";"0";"19";"0";"0";"17";"0";"205";"44";"0";"239";"0"
"3115706";"Central de Minas";"2052";"537";"4";"3577";"0";"992";"283";"0";"1753";"0";"1060";"252";"3";"1824";"0";"786";"263";"0";"1463";"0";"424";"360";"138";"124";"0";"0";"769";"694";"0";"0";"0";"19";"96";"326";"327";"0";"7";"48";"95";"86";"0";"0";"0";"0";"0";"0";"69";"301";"609";"480";"0";"0";"0";"0";"0";"357";"35";"0";"630";"0";"322";"108";"0";"675";"0";"800";"245";"0";"1507";"0";"573";"130";"0";"765";"0";"123";"6";"0";"201";"0";"865";"270";"0";"1552";"0";"110";"3";"0";"190";"0";"945";"241";"0";"1634";"0"
