system:index,area_ha,class,class_color,class_name_n1,class_name_n4,nome,territory,year,.geo
22_2_14,222.9298884826659,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Macapá,3,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3_0,3331083.9159937254,3,1f8d49,Floresta,Formação Florestal,Portel,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3_1,33.05255749511718,4,7dc975,Floresta,Formação Savânica,Portel,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3_2,771252.4422392235,6,007785,Floresta,Floresta Alagável,Portel,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3_3,10.367072497558596,9,7a5900,Agropecuária,Silvicultura,Portel,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3_4,41678.04445186923,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Portel,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3_5,1288.675461444091,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Portel,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3_6,55477.252618878854,15,edde8e,Agropecuária,Pastagem,Portel,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3_7,702.7109408691447,24,d4271e,Área não Vegetada,Área Urbanizada,Portel,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3_8,513.9539090271,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Portel,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3_9,307229.85968870355,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Portel,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3_10,2.4098321044921884,35,9065d0,Agropecuária,Dendê,Portel,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3_11,88.8356834899903,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Portel,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_4_0,2637834.480847458,3,1f8d49,Floresta,Formação Florestal,Rio Branco-Brasiléia,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_4_1,15.490313842773443,4,7dc975,Floresta,Formação Savânica,Rio Branco-Brasiléia,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_4_2,13072.180208233563,6,007785,Floresta,Floresta Alagável,Rio Branco-Brasiléia,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_4_3,1075.1307117736835,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Rio Branco-Brasiléia,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_4_4,978.1061892822265,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Rio Branco-Brasiléia,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_4_5,1128391.7600886545,15,edde8e,Agropecuária,Pastagem,Rio Branco-Brasiléia,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_4_6,7431.623984741036,24,d4271e,Área não Vegetada,Área Urbanizada,Rio Branco-Brasiléia,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_4_7,14339.97932503051,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Rio Branco-Brasiléia,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_4_8,10.112595294189447,31,091077,Corpo D'água,Aquicultura,Rio Branco-Brasiléia,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_4_9,8139.229271868937,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Rio Branco-Brasiléia,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_4_10,285.8485539062496,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Rio Branco-Brasiléia,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5_0,619478.9090233757,3,1f8d49,Floresta,Formação Florestal,Salgado-Bragantino,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5_1,9.296654876708981,4,7dc975,Floresta,Formação Savânica,Salgado-Bragantino,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5_2,162837.93883424424,5,04381d,Floresta,Mangue,Salgado-Bragantino,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5_3,115303.73274952378,6,007785,Floresta,Floresta Alagável,Salgado-Bragantino,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5_4,1.6088739257812499,9,7a5900,Agropecuária,Silvicultura,Salgado-Bragantino,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5_5,21166.230545702547,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Salgado-Bragantino,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5_6,6245.739887127731,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Salgado-Bragantino,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5_7,355053.37545778946,15,edde8e,Agropecuária,Pastagem,Salgado-Bragantino,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5_8,1729.9912635314938,23,ffa07a,Área não Vegetada,"Praia, Duna e Areal",Salgado-Bragantino,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5_9,13263.116079113708,24,d4271e,Área não Vegetada,Área Urbanizada,Salgado-Bragantino,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5_10,5765.590211511241,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Salgado-Bragantino,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5_11,216.57704406127888,30,9c0027,Área não Vegetada,Mineração,Salgado-Bragantino,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5_12,10.90371110839844,31,091077,Corpo D'água,Aquicultura,Salgado-Bragantino,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
