Municípios;Código municipal;UF;%
Novo Xingu;4313466;RS;sem ocorrência
Novorizonte;3145372;MG;sem ocorrência
Nuporanga;3533601;SP;sem ocorrência
Óbidos;1505106;PA;0,07
Ocara;2309458;CE;sem ocorrência
Ocauçu;3533700;SP;sem ocorrência
Oeiras;2207009;PI;sem ocorrência
Oeiras do Pará;1505205;PA;8,27
Oiapoque;1600501;AP;1,67
Olaria;3145406;MG;sem ocorrência
Óleo;3533809;SP;sem ocorrência
Olho d'Água;2510402;PB;sem ocorrência
Olho d'Água das Cunhãs;2107407;MA;sem ocorrência
Olho d'Água das Flores;2705705;AL;sem ocorrência
Olho d'Água do Borges;2408409;RN;sem ocorrência
Olho d'Água do Casado;2705804;AL;sem ocorrência
Olho D'Água do Piauí;2207108;PI;sem ocorrência
Olho d'Água Grande;2705903;AL;sem ocorrência
Olhos-d'Água;3145455;MG;0,04
Olímpia;3533908;SP;sem ocorrência
Olímpio Noronha;3145505;MG;sem ocorrência
Olinda;2609600;PE;sem ocorrência
Olinda Nova do Maranhão;2107456;MA;45,69
Olindina;2923100;BA;sem ocorrência
Olivedos;2510501;PB;sem ocorrência
Oliveira;3145604;MG;sem ocorrência
Oliveira de Fátima;1715507;TO;sem ocorrência
Oliveira dos Brejinhos;2923209;BA;sem ocorrência
Oliveira Fortes;3145703;MG;sem ocorrência
Olivença;2706000;AL;sem ocorrência
Onça de Pitangui;3145802;MG;sem ocorrência
Onda Verde;3534005;SP;sem ocorrência
Oratórios;3145851;MG;sem ocorrência
Oriente;3534104;SP;sem ocorrência
Orindiúva;3534203;SP;sem ocorrência
Oriximiná;1505304;PA;6,83
Orizânia;3145877;MG;sem ocorrência
Orizona;5215306;GO;sem ocorrência
Orlândia;3534302;SP;sem ocorrência
Orleans;4211702;SC;0,09
Orobó;2609709;PE;sem ocorrência
Orocó;2609808;PE;sem ocorrência
Orós;2309508;CE;sem ocorrência
Ortigueira;4117305;PR;sem ocorrência
Osasco;3534401;SP;0,62
Oscar Bressane;3534500;SP;sem ocorrência
Osório;4313508;RS;3,24
Osvaldo Cruz;3534609;SP;sem ocorrência
Otacílio Costa;4211751;SC;sem ocorrência
Ourém;1505403;PA;sem ocorrência
Ouriçangas;2923308;BA;sem ocorrência
Ouricuri;2609907;PE;sem ocorrência
Ourilândia do Norte;1505437;PA;sem ocorrência
Ourinhos;3534708;SP;sem ocorrência
Ourizona;4117404;PR;sem ocorrência
Ouro;4211801;SC;sem ocorrência
Ouro Branco;2408508;RN;sem ocorrência
Ouro Branco;2706109;AL;89,78
Ouro Branco;3145901;MG;sem ocorrência
Ouro Fino;3146008;MG;sem ocorrência
Ouro Preto;3146107;MG;1,4
Ouro Preto do Oeste;1100155;RO;0,01
Ouro Velho;2510600;PB;sem ocorrência
Ouro Verde;3534807;SP;sem ocorrência
Ouro Verde;4211850;SC;sem ocorrência
Ouro Verde de Goiás;5215405;GO;sem ocorrência
Ouro Verde de Minas;3146206;MG;sem ocorrência
Ouro Verde do Oeste;4117453;PR;sem ocorrência
Ouroeste;3534757;SP;sem ocorrência
Ourolândia;2923357;BA;sem ocorrência
Ouvidor;5215504;GO;4,64
Pacaembu;3534906;SP;sem ocorrência
Pacajá;1505486;PA;sem ocorrência
Pacajus;2309607;CE;sem ocorrência
Pacaraima;1400456;RR;sem ocorrência
Pacatuba;2309706;CE;0,06
Pacatuba;2804904;SE;0,38
Paço do Lumiar;2107506;MA;18,93
Pacoti;2309805;CE;62,62
Pacujá;2309904;CE;sem ocorrência
Padre Bernardo;5215603;GO;27,66
Padre Carvalho;3146255;MG;sem ocorrência
Padre Marcos;2207207;PI;1
Padre Paraíso;3146305;MG;sem ocorrência
Paes Landim;2207306;PI;sem ocorrência
Pai Pedro;3146552;MG;sem ocorrência
Paial;4211876;SC;sem ocorrência
Paiçandu;4117503;PR;sem ocorrência
Paim Filho;4313607;RS;sem ocorrência
Paineiras;3146404;MG;sem ocorrência
Painel;4211892;SC;0,14
Pains;3146503;MG;sem ocorrência
Paiva;3146602;MG;sem ocorrência
Pajeú do Piauí;2207355;PI;sem ocorrência
Palestina;2706208;AL;sem ocorrência
Palestina;3535002;SP;sem ocorrência
Palestina de Goiás;5215652;GO;sem ocorrência
Palestina do Pará;1505494;PA;sem ocorrência
Palhano;2310001;CE;sem ocorrência
Palhoça;4211900;SC;4,49
Palma;3146701;MG;sem ocorrência
Palma Sola;4212007;SC;sem ocorrência
Palmácia;2310100;CE;sem ocorrência
Palmares;2610004;PE;sem ocorrência
Palmares do Sul;4313656;RS;sem ocorrência
Palmares Paulista;3535101;SP;sem ocorrência
Palmas;1721000;TO;2,33
Palmas;4117602;PR;0,14
Palmas de Monte Alto;2923407;BA;sem ocorrência
Palmeira;4117701;PR;0,45
Palmeira;4212056;SC;sem ocorrência
Palmeira d'Oeste;3535200;SP;sem ocorrência
Palmeira das Missões;4313706;RS;sem ocorrência
Palmeira do Piauí;2207405;PI;sem ocorrência
Palmeira dos Índios;2706307;AL;sem ocorrência
Palmeirais;2207504;PI;sem ocorrência
Palmeirândia;2107605;MA;100
Palmeirante;1715705;TO;sem ocorrência
Palmeiras;2923506;BA;15,15
Palmeiras de Goiás;5215702;GO;0,21
Palmeiras do Tocantins;1713809;TO;sem ocorrência
Palmeirina;2610103;PE;sem ocorrência
Palmeirópolis;1715754;TO;0,16
Palmelo;5215801;GO;0,09
Palminópolis;5215900;GO;sem ocorrência
Palmital;3535309;SP;sem ocorrência
Palmital;4117800;PR;sem ocorrência
Palmitinho;4313805;RS;sem ocorrência
Palmitos;4212106;SC;sem ocorrência
Palmópolis;3146750;MG;sem ocorrência
Palotina;4117909;PR;0,01
Panamá;5216007;GO;sem ocorrência
Panambi;4313904;RS;sem ocorrência
Pancas;3204005;ES;3,96
Panelas;2610202;PE;sem ocorrência
Panorama;3535408;SP;sem ocorrência
Pantano Grande;4313953;RS;sem ocorrência
Pão de Açúcar;2706406;AL;sem ocorrência
Papagaios;3146909;MG;sem ocorrência
Papanduva;4212205;SC;sem ocorrência
Paquetá;2207553;PI;sem ocorrência
Pará de Minas;3147105;MG;sem ocorrência
Paracambi;3303609;RJ;99,99
Paracatu;3147006;MG;0
Paracuru;2310209;CE;7,94
Paragominas;1505502;PA;sem ocorrência
Paraguaçu;3147204;MG;3,76
Paraguaçu Paulista;3535507;SP;sem ocorrência
Paraí;4314001;RS;sem ocorrência
Paraíba do Sul;3303708;RJ;0,18
Paraibano;2107704;MA;sem ocorrência
Paraibuna;3535606;SP;19,38
Paraipaba;2310258;CE;0,25
Paraíso;3535705;SP;sem ocorrência
Paraíso;4212239;SC;sem ocorrência
Paraíso das Águas;5006275;MS;44,74
Paraíso do Norte;4118006;PR;sem ocorrência
Paraíso do Sul;4314027;RS;sem ocorrência
Paraíso do Tocantins;1716109;TO;0,4
Paraisópolis;3147303;MG;7,39
Parambu;2310308;CE;sem ocorrência
Paramirim;2923605;BA;sem ocorrência
Paramoti;2310407;CE;sem ocorrência
Paraná;2408607;RN;sem ocorrência
Paranã;1716208;TO;11,75
Paranacity;4118105;PR;sem ocorrência
Paranaguá;4118204;PR;1,41
Paranaíba;5006309;MS;0,01
Paranaiguara;5216304;GO;sem ocorrência
Paranaíta;5106299;MT;sem ocorrência
Paranapanema;3535804;SP;sem ocorrência
Paranapoema;4118303;PR;sem ocorrência
Paranapuã;3535903;SP;sem ocorrência
Paranatama;2610301;PE;sem ocorrência
Paranatinga;5106307;MT;sem ocorrência
Paranavaí;4118402;PR;sem ocorrência
Paranhos;5006358;MS;100
Paraopeba;3147402;MG;sem ocorrência
Parapuã;3536000;SP;sem ocorrência
Parari;2510659;PB;sem ocorrência
Paratinga;2923704;BA;sem ocorrência
Paraty;3303807;RJ;27,18
Paraú;2408706;RN;sem ocorrência
Parauapebas;1505536;PA;1,52
Paraúna;5216403;GO;0,69
Parazinho;2408805;RN;sem ocorrência
Pardinho;3536109;SP;22,77
Pareci Novo;4314035;RS;sem ocorrência
Parecis;1101450;RO;sem ocorrência
Parelhas;2408904;RN;sem ocorrência
Pariconha;2706422;AL;sem ocorrência
Parintins;1303403;AM;1,29
Paripiranga;2923803;BA;sem ocorrência
Paripueira;2706448;AL;sem ocorrência
Pariquera-Açu;3536208;SP;0,08
Parisi;3536257;SP;sem ocorrência
Parnaguá;2207603;PI;sem ocorrência
Parnaíba;2207702;PI;4,61
Parnamirim;2403251;RN;sem ocorrência
Parnamirim;2610400;PE;sem ocorrência
Parnarama;2107803;MA;sem ocorrência
Parobé;4314050;RS;sem ocorrência
Passa e Fica;2409100;RN;sem ocorrência
Passa Quatro;3147600;MG;1,31
Passa Sete;4314068;RS;sem ocorrência
Passa Tempo;3147709;MG;sem ocorrência
Passa Vinte;3147808;MG;7,3
Passabém;3147501;MG;sem ocorrência
Passagem;2409209;RN;sem ocorrência
Passagem;2510709;PB;sem ocorrência
Passagem Franca;2107902;MA;sem ocorrência
Passagem Franca do Piauí;2207751;PI;sem ocorrência
Passira;2610509;PE;sem ocorrência
Passo de Camaragibe;2706505;AL;0,04
Passo de Torres;4212254;SC;sem ocorrência
Passo do Sobrado;4314076;RS;sem ocorrência
Passo Fundo;4314100;RS;sem ocorrência
Passos;3147907;MG;sem ocorrência
Passos Maia;4212270;SC;0,07
Pastos Bons;2108009;MA;sem ocorrência
Patis;3147956;MG;sem ocorrência
Pato Bragado;4118451;PR;sem ocorrência
Pato Branco;4118501;PR;sem ocorrência
Patos;2510808;PB;sem ocorrência
Patos de Minas;3148004;MG;sem ocorrência
Patos do Piauí;2207777;PI;sem ocorrência
Patrocínio;3148103;MG;sem ocorrência
Patrocínio do Muriaé;3148202;MG;sem ocorrência
Patrocínio Paulista;3536307;SP;sem ocorrência
Patu;2409308;RN;sem ocorrência
Paty do Alferes;3303856;RJ;3,1
Pau Brasil;2923902;BA;sem ocorrência
Pau D'Arco;1505551;PA;sem ocorrência
Pau D'Arco;1716307;TO;sem ocorrência
Pau D'Arco do Piauí;2207793;PI;sem ocorrência
Pau dos Ferros;2409407;RN;sem ocorrência
Paudalho;2610608;PE;7,96
Pauini;1303502;AM;15,23
Paula Cândido;3148301;MG;sem ocorrência
Paula Freitas;4118600;PR;0,07
Paulicéia;3536406;SP;sem ocorrência
Paulínia;3536505;SP;sem ocorrência
Paulino Neves;2108058;MA;75,37
Paulista;2510907;PB;sem ocorrência
Paulista;2610707;PE;0,15
Paulistana;2207801;PI;sem ocorrência
Paulistânia;3536570;SP;sem ocorrência
Paulistas;3148400;MG;sem ocorrência
Paulo Afonso;2924009;BA;0,96
Paulo Bento;4314134;RS;sem ocorrência
Paulo de Faria;3536604;SP;sem ocorrência
Paulo Frontin;4118709;PR;0,03
Paulo Jacinto;2706604;AL;sem ocorrência
Paulo Lopes;4212304;SC;2,75
Paulo Ramos;2108108;MA;sem ocorrência
Pavão;3148509;MG;sem ocorrência
Paverama;4314159;RS;sem ocorrência
Pavussu;2207850;PI;sem ocorrência
Pé de Serra;2924058;BA;sem ocorrência
Peabiru;4118808;PR;sem ocorrência
Peçanha;3148608;MG;sem ocorrência
Pederneiras;3536703;SP;0,15
Pedra;2610806;PE;sem ocorrência
Pedra Azul;3148707;MG;sem ocorrência
Pedra Bela;3536802;SP;100
Pedra Bonita;3148756;MG;sem ocorrência
Pedra Branca;2310506;CE;sem ocorrência
Pedra Branca;2511004;PB;sem ocorrência
Pedra Branca do Amapari;1600154;AP;3,92
Pedra do Anta;3148806;MG;sem ocorrência
Pedra do Indaiá;3148905;MG;sem ocorrência
Pedra Dourada;3149002;MG;sem ocorrência
Pedra Grande;2409506;RN;sem ocorrência
Pedra Lavrada;2511103;PB;sem ocorrência
Pedra Mole;2805000;SE;sem ocorrência
Pedra Preta;2409605;RN;sem ocorrência
Pedra Preta;5106372;MT;sem ocorrência
Pedralva;3149101;MG;sem ocorrência
Pedranópolis;3536901;SP;sem ocorrência
Pedrão;2924108;BA;sem ocorrência
Pedras Altas;4314175;RS;sem ocorrência
Pedras de Fogo;2511202;PB;sem ocorrência
Pedras de Maria da Cruz;3149150;MG;sem ocorrência
Pedras Grandes;4212403;SC;sem ocorrência
Pedregulho;3537008;SP;0,13
Pedreira;3537107;SP;100
Pedreiras;2108207;MA;sem ocorrência
Pedrinhas;2805109;SE;sem ocorrência
Pedrinhas Paulista;3537156;SP;sem ocorrência
Pedrinópolis;3149200;MG;sem ocorrência
Pedro Afonso;1716505;TO;sem ocorrência
Pedro Alexandre;2924207;BA;sem ocorrência
Pedro Avelino;2409704;RN;sem ocorrência
Pedro Canário;3204054;ES;sem ocorrência
Pedro de Toledo;3537206;SP;7,92
Pedro do Rosário;2108256;MA;0,12
Pedro Gomes;5006408;MS;sem ocorrência
Pedro II;2207900;PI;99,62
Pedro Laurentino;2207934;PI;sem ocorrência
Pedro Leopoldo;3149309;MG;13,8
Pedro Osório;4314209;RS;sem ocorrência
Pedro Régis;2512721;PB;sem ocorrência
Pedro Teixeira;3149408;MG;sem ocorrência
Pedro Velho;2409803;RN;82,95
Peixe;1716604;TO;2,14
Peixe-Boi;1505601;PA;sem ocorrência
Peixoto de Azevedo;5106422;MT;sem ocorrência
Pejuçara;4314308;RS;sem ocorrência
Pelotas;4314407;RS;sem ocorrência
Penaforte;2310605;CE;0,78
Penalva;2108306;MA;71,48
Penápolis;3537305;SP;sem ocorrência
Pendências;2409902;RN;sem ocorrência
Penedo;2706703;AL;0,9
Penha;4212502;SC;sem ocorrência
Pentecoste;2310704;CE;sem ocorrência
Pequeri;3149507;MG;sem ocorrência
Pequi;3149606;MG;sem ocorrência
Pequizeiro;1716653;TO;sem ocorrência
Perdigão;3149705;MG;sem ocorrência
Perdizes;3149804;MG;sem ocorrência
Perdões;3149903;MG;sem ocorrência
Pereira Barreto;3537404;SP;sem ocorrência
Pereiras;3537503;SP;sem ocorrência
Pereiro;2310803;CE;sem ocorrência
Peri Mirim;2108405;MA;100
Periquito;3149952;MG;sem ocorrência
Peritiba;4212601;SC;sem ocorrência
Peritoró;2108454;MA;sem ocorrência
Perobal;4118857;PR;sem ocorrência
Pérola;4118907;PR;sem ocorrência
Pérola d'Oeste;4119004;PR;sem ocorrência
Perolândia;5216452;GO;sem ocorrência
Peruíbe;3537602;SP;2,69
Pescador;3150000;MG;sem ocorrência
Pescaria Brava;4212650;SC;sem ocorrência
Pesqueira;2610905;PE;sem ocorrência
Petrolândia;2611002;PE;sem ocorrência
Petrolândia;4212700;SC;sem ocorrência
Petrolina;2611101;PE;0,11
Petrolina de Goiás;5216809;GO;2,12
Petrópolis;3303906;RJ;85,19
Piaçabuçu;2706802;AL;40,24
Piacatu;3537701;SP;sem ocorrência
Piancó;2511301;PB;sem ocorrência
Piatã;2924306;BA;3,61
Piau;3150109;MG;sem ocorrência
Picada Café;4314423;RS;sem ocorrência
Piçarra;1505635;PA;sem ocorrência
Picos;2208007;PI;sem ocorrência
Picuí;2511400;PB;sem ocorrência
Piedade;3537800;SP;1,82
Piedade de Caratinga;3150158;MG;sem ocorrência
Piedade de Ponte Nova;3150208;MG;sem ocorrência
Piedade do Rio Grande;3150307;MG;sem ocorrência
Piedade dos Gerais;3150406;MG;sem ocorrência
Piên;4119103;PR;sem ocorrência
Pilão Arcado;2924405;BA;62,57
Pilar;2511509;PB;sem ocorrência
Pilar;2706901;AL;sem ocorrência
Pilar de Goiás;5216908;GO;sem ocorrência
Pilar do Sul;3537909;SP;sem ocorrência
Pilões;2410009;RN;sem ocorrência
Pilões;2511608;PB;sem ocorrência
Pilõezinhos;2511707;PB;sem ocorrência
Pimenta;3150505;MG;sem ocorrência
Pimenta Bueno;1100189;RO;sem ocorrência
Pimenteiras;2208106;PI;sem ocorrência
Pimenteiras do Oeste;1101468;RO;sem ocorrência
Pindaí;2924504;BA;0,34
Pindamonhangaba;3538006;SP;0,5
Pindaré-Mirim;2108504;MA;77,96
Pindoba;2707008;AL;sem ocorrência
Pindobaçu;2924603;BA;sem ocorrência
Pindorama;3538105;SP;sem ocorrência
Pindorama do Tocantins;1717008;TO;sem ocorrência
Pindoretama;2310852;CE;sem ocorrência
Pingo-d'Água;3150539;MG;sem ocorrência
Pinhais;4119152;PR;0,36
Pinhal;4314456;RS;sem ocorrência
Pinhal da Serra;4314464;RS;sem ocorrência
Pinhal de São Bento;4119251;PR;sem ocorrência
Pinhal Grande;4314472;RS;sem ocorrência
Pinhalão;4119202;PR;sem ocorrência
Pinhalzinho;3538204;SP;100
Pinhalzinho;4212908;SC;sem ocorrência
Pinhão;2805208;SE;sem ocorrência
Pinhão;4119301;PR;sem ocorrência
Pinheiral;3303955;RJ;0,27
Pinheirinho do Vale;4314498;RS;sem ocorrência
Pinheiro;2108603;MA;100
Pinheiro Machado;4314506;RS;sem ocorrência
Pinheiro Preto;4213005;SC;sem ocorrência
Pinheiros;3204104;ES;0
Pintadas;2924652;BA;sem ocorrência
Pinto Bandeira;4314548;RS;sem ocorrência
Pintópolis;3150570;MG;sem ocorrência
Pio IX;2208205;PI;sem ocorrência
Pio XII;2108702;MA;17,64
Piquerobi;3538303;SP;sem ocorrência
Piquet Carneiro;2310902;CE;sem ocorrência
Piquete;3538501;SP;1,48
Piracaia;3538600;SP;99,89
Piracanjuba;5217104;GO;sem ocorrência
Piracema;3150604;MG;sem ocorrência
Piracicaba;3538709;SP;0,04
Piracuruca;2208304;PI;100
Piraí;3304003;RJ;7,08
Piraí do Norte;2924678;BA;18,82
Piraí do Sul;4119400;PR;4,94
Piraju;3538808;SP;0,9
Pirajuba;3150703;MG;sem ocorrência
Pirajuí;3538907;SP;2,11
Pirambu;2805307;SE;sem ocorrência
Piranga;3150802;MG;sem ocorrência
Pirangi;3539004;SP;sem ocorrência
Piranguçu;3150901;MG;28,99
Piranguinho;3151008;MG;sem ocorrência
Piranhas;2707107;AL;0,34
Piranhas;5217203;GO;sem ocorrência
Pirapemas;2108801;MA;sem ocorrência
Pirapetinga;3151107;MG;sem ocorrência
Pirapó;4314555;RS;sem ocorrência
Pirapora;3151206;MG;sem ocorrência
Pirapora do Bom Jesus;3539103;SP;sem ocorrência
Pirapozinho;3539202;SP;sem ocorrência
Piraquara;4119509;PR;8,31
Piraquê;1717206;TO;2,37
Pirassununga;3539301;SP;sem ocorrência
Piratini;4314605;RS;sem ocorrência
Piratininga;3539400;SP;93,94
Piratuba;4213104;SC;sem ocorrência
Piraúba;3151305;MG;sem ocorrência
Pirenópolis;5217302;GO;2,19
Pires do Rio;5217401;GO;sem ocorrência
Pires Ferreira;2310951;CE;sem ocorrência
Piripá;2924702;BA;sem ocorrência
Piripiri;2208403;PI;87,42
Piritiba;2924801;BA;sem ocorrência
Pirpirituba;2511806;PB;1,87
Pitanga;4119608;PR;sem ocorrência
Pitangueiras;3539509;SP;sem ocorrência
Pitangueiras;4119657;PR;sem ocorrência
Pitangui;3151404;MG;sem ocorrência
Pitimbu;2511905;PB;10,79
Pium;1717503;TO;26,91
Piúma;3204203;ES;sem ocorrência
Piumhi;3151503;MG;sem ocorrência
Placas;1505650;PA;1,03
Plácido de Castro;1200385;AC;sem ocorrência
Planaltina;5217609;GO;33,88
Planaltina do Paraná;4119707;PR;sem ocorrência
Planaltino;2924900;BA;sem ocorrência
Planalto;2925006;BA;sem ocorrência
Planalto;3539608;SP;sem ocorrência
Planalto;4119806;PR;sem ocorrência
Planalto;4314704;RS;sem ocorrência
Planalto Alegre;4213153;SC;sem ocorrência
Planalto da Serra;5106455;MT;sem ocorrência
Planura;3151602;MG;sem ocorrência
Platina;3539707;SP;sem ocorrência
Poá;3539806;SP;0,36
Poção;2611200;PE;sem ocorrência
Poção de Pedras;2108900;MA;sem ocorrência
Pocinhos;2512002;PB;sem ocorrência
Poço Branco;2410108;RN;sem ocorrência
Poço Dantas;2512036;PB;sem ocorrência
Poço das Antas;4314753;RS;sem ocorrência
Poço das Trincheiras;2707206;AL;79,85
Poço de José de Moura;2512077;PB;sem ocorrência
Poço Fundo;3151701;MG;92,01
Poço Redondo;2805406;SE;0,03
Poço Verde;2805505;SE;sem ocorrência
Poções;2925105;BA;sem ocorrência
Poconé;5106505;MT;0,01
Poços de Caldas;3151800;MG;sem ocorrência
Pocrane;3151909;MG;sem ocorrência
Pojuca;2925204;BA;sem ocorrência
Poloni;3539905;SP;sem ocorrência
Pombal;2512101;PB;sem ocorrência
Pombos;2611309;PE;sem ocorrência
Pomerode;4213203;SC;sem ocorrência
Pompéia;3540002;SP;sem ocorrência
Pompéu;3152006;MG;sem ocorrência
Pongaí;3540101;SP;sem ocorrência
Ponta de Pedras;1505700;PA;98,66
Ponta Grossa;4119905;PR;0,25
Ponta Porã;5006606;MS;0,52
Pontal;3540200;SP;sem ocorrência
Pontal do Araguaia;5106653;MT;sem ocorrência
Pontal do Paraná;4119954;PR;0,1
Pontalina;5217708;GO;sem ocorrência
Pontalinda;3540259;SP;sem ocorrência
Pontão;4314779;RS;sem ocorrência
Ponte Alta;4213302;SC;sem ocorrência
Ponte Alta do Bom Jesus;1717800;TO;sem ocorrência
Ponte Alta do Norte;4213351;SC;sem ocorrência
Ponte Alta do Tocantins;1717909;TO;0,03
Ponte Branca;5106703;MT;sem ocorrência
Ponte Nova;3152105;MG;0,01
Ponte Preta;4314787;RS;sem ocorrência
Ponte Serrada;4213401;SC;0,02
Pontes e Lacerda;5106752;MT;0,04
Pontes Gestal;3540309;SP;sem ocorrência
Ponto Belo;3204252;ES;sem ocorrência
Ponto Chique;3152131;MG;sem ocorrência
Ponto dos Volantes;3152170;MG;sem ocorrência
Ponto Novo;2925253;BA;sem ocorrência
Populina;3540408;SP;sem ocorrência
Poranga;2311009;CE;0,17
Porangaba;3540507;SP;sem ocorrência
Porangatu;5218003;GO;sem ocorrência
Porciúncula;3304102;RJ;2,92
Porecatu;4120002;PR;sem ocorrência
Portalegre;2410207;RN;sem ocorrência
Portão;4314803;RS;sem ocorrência
Porteirão;5218052;GO;sem ocorrência
Porteiras;2311108;CE;61,02
Porteirinha;3152204;MG;0,05
Portel;1505809;PA;0,86
Portelândia;5218102;GO;sem ocorrência
Porto;2208502;PI;sem ocorrência
Porto Acre;1200807;AC;sem ocorrência
Porto Alegre;4314902;RS;0,48
Porto Alegre do Norte;5106778;MT;sem ocorrência
Porto Alegre do Piauí;2208551;PI;sem ocorrência
Porto Alegre do Tocantins;1718006;TO;sem ocorrência
Porto Amazonas;4120101;PR;0,9
Porto Barreiro;4120150;PR;sem ocorrência
Porto Belo;4213500;SC;0,05
Porto Calvo;2707305;AL;sem ocorrência
Porto da Folha;2805604;SE;sem ocorrência
Porto de Moz;1505908;PA;33,33
Porto de Pedras;2707404;AL;0,15
Porto do Mangue;2410256;RN;13,6
Porto dos Gaúchos;5106802;MT;sem ocorrência
Porto Esperidião;5106828;MT;0,04
Porto Estrela;5106851;MT;sem ocorrência
Porto Feliz;3540606;SP;sem ocorrência
Porto Ferreira;3540705;SP;sem ocorrência
Porto Firme;3152303;MG;sem ocorrência
Porto Franco;2109007;MA;sem ocorrência
Porto Grande;1600535;AP;1,09
Porto Lucena;4315008;RS;sem ocorrência
Porto Mauá;4315057;RS;sem ocorrência
Porto Murtinho;5006903;MS;0,53
Porto Nacional;1718204;TO;23,95
Porto Real;3304110;RJ;0,01
Porto Real do Colégio;2707503;AL;sem ocorrência
Porto Rico;4120200;PR;84,44
Porto Rico do Maranhão;2109056;MA;100
Porto Seguro;2925303;BA;15,24
Porto União;4213609;SC;sem ocorrência
Porto Velho;1100205;RO;1,46
Porto Vera Cruz;4315073;RS;sem ocorrência
Porto Vitória;4120309;PR;sem ocorrência
Porto Walter;1200393;AC;6,87
Porto Xavier;4315107;RS;sem ocorrência
Posse;5218300;GO;2,82
Poté;3152402;MG;87,76
Potengi;2311207;CE;3,53
Potim;3540754;SP;sem ocorrência
Potiraguá;2925402;BA;sem ocorrência
Potirendaba;3540804;SP;sem ocorrência
Potiretama;2311231;CE;sem ocorrência
Pouso Alegre;3152501;MG;sem ocorrência
Pouso Alto;3152600;MG;5,28
Pouso Novo;4315131;RS;sem ocorrência
Pouso Redondo;4213708;SC;sem ocorrência
Poxoréu;5107008;MT;sem ocorrência
Pracinha;3540853;SP;sem ocorrência
Pracuúba;1600550;AP;0,37
Prado;2925501;BA;0,5
Prado Ferreira;4120333;PR;sem ocorrência
Pradópolis;3540903;SP;sem ocorrência
Prados;3152709;MG;0,5
Praia Grande;3541000;SP;0,03
Praia Grande;4213807;SC;0,86
Praia Norte;1718303;TO;sem ocorrência
Prainha;1506005;PA;6,09
Pranchita;4120358;PR;sem ocorrência
Prata;2512200;PB;sem ocorrência
Prata;3152808;MG;sem ocorrência
Prata do Piauí;2208601;PI;sem ocorrência
Pratânia;3541059;SP;sem ocorrência
Pratápolis;3152907;MG;sem ocorrência
Pratinha;3153004;MG;sem ocorrência
Presidente Alves;3541109;SP;51,5
Presidente Bernardes;3153103;MG;sem ocorrência
